"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"25.4.8.56","halfMD5",0,0,"","","System","
[Interprets](../..//sql-reference/functions/type-conversion-functions.md/#type_conversion_functions-reinterpretAsString) all the input
parameters as strings and calculates the MD5 hash value for each of them. Then combines hashes, takes the first 8 bytes of the hash of the
resulting string, and interprets them as [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order. The function is
relatively slow (5 million short strings per second per processor core).

Consider using the [sipHash64](../../sql-reference/functions/hash-functions.md/#hash_functions-siphash64) function instead.
                       ","SELECT halfMD5(par1,par2,...,parN);","- `par1,par2,...,parN` — 
The function takes a variable number of input parameters. Arguments can be any of the supported data types. For some data types calculated
value of hash function may be the same for the same values even if types of arguments differ (integers of different size, named and unnamed
Tuple with the same data, Map and the corresponding Array(Tuple(key, value)) type with the same data).
                       
","The computed half MD5 hash of the given input params returned as a [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order.",":

```sql
SELECT HEX(halfMD5('abc', 'cde', 'fgh'));
```

Result:

```text

┌─hex(halfMD5('abc', 'cde', 'fgh'))─┐
│ 2C9506B7374CFAF4                  │
└───────────────────────────────────┘
            
```
",""
"25.4.8.56","wyHash64",0,0,"","","System","","","","","",""
"25.4.8.56","xxHash64",0,0,"","","System","","","","","",""
"25.4.8.56","javaHashUTF16LE",0,0,"","","System","","","","","",""
"25.4.8.56","javaHash",0,0,"","","System","","","","","",""
"25.4.8.56","metroHash64",0,0,"","","System","","","","","",""
"25.4.8.56","farmFingerprint64",0,0,"","","System","","","","","",""
"25.4.8.56","sipHash128",0,0,"","","System","","","","","",""
"25.4.8.56","log2",0,1,"","","System","","","","","",""
"25.4.8.56","regionToName",0,0,"","","System","","","","","",""
"25.4.8.56","regionIn",0,0,"","","System","","","","","",""
"25.4.8.56","cityHash64",0,0,"","","System","","","","","",""
"25.4.8.56","regionToTopContinent",0,0,"","","System","","","","","",""
"25.4.8.56","regionToArea",0,0,"","","System","","","","","",""
"25.4.8.56","regionToCity",0,0,"","","System","","","","","",""
"25.4.8.56","cutQueryString",0,0,"","","System","","","","","",""
"25.4.8.56","UUIDStringToNum",0,0,"","","System","","","","","",""
"25.4.8.56","roundDown",0,0,"","","System","","","","","",""
"25.4.8.56","trunc",0,1,"","","System","","","","","",""
"25.4.8.56","ceil",0,1,"","","System","","","","","",""
"25.4.8.56","floor",0,1,"","","System","","","","","",""
"25.4.8.56","roundBankers",0,0,"","","System","","","","","",""
"25.4.8.56","multiFuzzyMatchAnyIndex",0,0,"","","System","","","","","",""
"25.4.8.56","blockSerializedSize",0,0,"","","System","","","","","",""
"25.4.8.56","generateSerialID",0,0,"","","System","
Generates and returns sequential numbers starting from the previous counter value.
This function takes a constant string argument - a series identifier.

The server should be configured with Keeper.
The series are stored in Keeper nodes under the path, which can be configured in `series_keeper_path` in the server configuration.
","generateSerialID('series_identifier')","- `series_identifier` — Series identifier, (a short constant String)
","Sequential numbers starting from the previous counter value","first call:

```sql
SELECT generateSerialID('id1')
```

Result:

```text

┌─generateSerialID('id1')──┐
│                        1 │
└──────────────────────────┘
```
second call:

```sql
SELECT generateSerialID('id1')
```

Result:

```text

┌─generateSerialID('id1')──┐
│                        2 │
└──────────────────────────┘
```
column call:

```sql
SELECT *, generateSerialID('id1') FROM test_table
```

Result:

```text

┌─CounterID─┬─UserID─┬─ver─┬─generateSerialID('id1')──┐
│         1 │      3 │   3 │                        3 │
│         1 │      1 │   1 │                        4 │
│         1 │      2 │   2 │                        5 │
│         1 │      5 │   5 │                        6 │
│         1 │      4 │   4 │                        7 │
└───────────┴────────┴─────┴──────────────────────────┘
                  
```
","Other"
"25.4.8.56","polygonsDistanceCartesian",0,0,"","","System","","","","","",""
"25.4.8.56","unbin",0,1,"","","System","","","","","",""
"25.4.8.56","unhex",0,1,"","","System","","","","","",""
"25.4.8.56","hex",0,1,"","","System","","","","","",""
"25.4.8.56","ngramSearchCaseInsensitiveUTF8",0,0,"","","System","","","","","",""
"25.4.8.56","ngramSearchCaseInsensitive",0,0,"","","System","","","","","",""
"25.4.8.56","ngramDistance",0,0,"","","System","","","","","",""
"25.4.8.56","__bitBoolMaskOr",0,0,"","","System","","","","","",""
"25.4.8.56","extractAllGroupsVertical",0,0,"","","System","","","","","",""
"25.4.8.56","getTypeSerializationStreams",0,0,"","","System","","","","","",""
"25.4.8.56","gcd",0,0,"","","System","","","","","",""
"25.4.8.56","toIntervalHour",0,0,"","","System","","","","","",""
"25.4.8.56","toIntervalMinute",0,0,"","","System","","","","","",""
"25.4.8.56","toIntervalMillisecond",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTime64BestEffortUS",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"25.4.8.56","detectProgrammingLanguage",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTimeBestEffortUSOrNull",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toIPv6OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toUUIDOrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toDecimal64OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toDecimal32OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toDateTimeOrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toDate32OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toDateOrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toBFloat16OrNull",0,0,"","","System","
Converts String to Nullable(BFloat16).

If the string does not represent a floating point value, the function returns NULL.

The function allows a silent loss of precision while converting from the string representation. In that case, it will return the truncated result.

Example of successful conversion:
[example:typical]

Examples of not successful conversion:
[example:invalid1]
[example:invalid2]

Example of a loss of precision:
[example:precision]
","","","","typical:

```sql
SELECT toBFloat16OrNull('12.3');
```

Result:

```text
12.3125
```
invalid1:

```sql
SELECT toBFloat16OrNull('abc');
```

Result:

```text
NULL
```
invalid2:

```sql
SELECT toBFloat16OrNull(' 1');
```

Result:

```text
NULL
```
precision:

```sql
SELECT toBFloat16OrNull('12.3456789');
```

Result:

```text
12.375
```
","Type Conversion"
"25.4.8.56","toInt128OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","UUIDv7ToDateTime",0,0,"","","System","
This function extracts the timestamp from a UUID and returns it as a DateTime64(3) typed value.
The function expects the UUID having version 7 to be provided as the first argument.
An optional second argument can be passed to specify a timezone for the timestamp.
","","","","uuid:

```sql
select UUIDv7ToDateTime(generateUUIDv7())
```

Result:

```text

```
uuid:

```sql
select generateUUIDv7() as uuid, UUIDv7ToDateTime(uuid), UUIDv7ToDateTime(uuid, 'America/New_York')
```

Result:

```text

```
","UUID"
"25.4.8.56","toInt64OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","parseDateTimeBestEffortUSOrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toInt32OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toUInt128OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toUInt64OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","hiveHash",0,0,"","","System","","","","","",""
"25.4.8.56","toUInt8OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","toDecimal256OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toDecimal64OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toDecimal32OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toDateTimeOrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toDate32OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toDateOrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toFloat64OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toBFloat16OrZero",0,0,"","","System","
Converts String to BFloat16.

If the string does not represent a floating point value, the function returns zero.

The function allows a silent loss of precision while converting from the string representation. In that case, it will return the truncated result.

Example of successful conversion:
[example:typical]

Examples of not successful conversion:
[example:invalid1]
[example:invalid2]

Example of a loss of precision:
[example:precision]
","","","","typical:

```sql
SELECT toBFloat16OrZero('12.3');
```

Result:

```text
12.3125
```
invalid1:

```sql
SELECT toBFloat16OrZero('abc');
```

Result:

```text
0
```
invalid2:

```sql
SELECT toBFloat16OrZero(' 1');
```

Result:

```text
0
```
precision:

```sql
SELECT toBFloat16OrZero('12.3456789');
```

Result:

```text
12.375
```
","Type Conversion"
"25.4.8.56","toInt128OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toInt8OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toUInt128OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toUInt32OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","toIPv6",0,0,"","","System","","","","","",""
"25.4.8.56","toIPv4",0,0,"","","System","","","","","",""
"25.4.8.56","toDateTime",0,0,"","","System","","","","","",""
"25.4.8.56","toDate32",0,0,"","","System","","","","","",""
"25.4.8.56","DATE",0,1,"","","System","","","","","",""
"25.4.8.56","toDate",0,0,"","","System","","","","","",""
"25.4.8.56","toDecimal128",0,0,"","","System","","","","","",""
"25.4.8.56","toDecimal32",0,0,"","","System","","","","","",""
"25.4.8.56","toFloat64",0,0,"","","System","","","","","",""
"25.4.8.56","toFloat32",0,0,"","","System","","","","","",""
"25.4.8.56","toBFloat16",0,0,"","","System","
Converts Float32 to BFloat16 with losing the precision.

Example:
[example:typical]
","","","","typical:

```sql
SELECT toBFloat16(12.3::Float32);
```

Result:

```text
12.3125
```
","Type Conversion"
"25.4.8.56","toInt128",0,0,"","","System","","","","","",""
"25.4.8.56","toInt64",0,0,"","","System","","","","","",""
"25.4.8.56","toInt32",0,0,"","","System","","","","","",""
"25.4.8.56","toInt16",0,0,"","","System","","","","","",""
"25.4.8.56","toUInt64",0,0,"","","System","","","","","",""
"25.4.8.56","formatDateTimeInJodaSyntax",0,0,"","","System","","","","","",""
"25.4.8.56","sipHash128Keyed",0,0,"","","System","","","","","",""
"25.4.8.56","addMicroseconds",0,0,"","","System","","","","","",""
"25.4.8.56","formatDateTime",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapContains",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapXor",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapOr",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapAnd",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapAndnotCardinality",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapOrCardinality",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapAndCardinality",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapCardinality",0,0,"","","System","","","","","",""
"25.4.8.56","bitmapBuild",0,0,"","","System","","","","","",""
"25.4.8.56","alphaTokens",0,0,"","","System","","","","","",""
"25.4.8.56","toIPv6OrZero",0,0,"","","System","","","","","",""
"25.4.8.56","sparseGramsHashesUTF8",0,0,"","","System","Finds hashes of all substrings of a given string that have a length of at least `n`,
where the hashes of the (n-1)-grams at the borders of the substring
are strictly greater than those of any (n-1)-gram inside the substring.","","- `s` — An input string
- `min_ngram_length` — The minimum length of extracted ngram. The default and minimal value is 3
- `max_ngram_length` — The maximum length of extracted ngram. The default value is 100. Should be not less than 'min_ngram_length'
","An array of selected substrings hashes","","String"
"25.4.8.56","sparseGramsHashes",0,0,"","","System","Finds hashes of all substrings of a given string that have a length of at least `n`,
where the hashes of the (n-1)-grams at the borders of the substring
are strictly greater than those of any (n-1)-gram inside the substring.","","- `s` — An input string
- `min_ngram_length` — The minimum length of extracted ngram. The default and minimal value is 3
- `max_ngram_length` — The maximum length of extracted ngram. The default value is 100. Should be not less than 'min_ngram_length'
","An array of selected substrings hashes","","String"
"25.4.8.56","sparseGramsUTF8",0,0,"","","System","Finds all substrings of a given string that have a length of at least `n`,
where the hashes of the (n-1)-grams at the borders of the substring
are strictly greater than those of any (n-1)-gram inside the substring.","","- `s` — An input string
- `min_ngram_length` — The minimum length of extracted ngram. The default and minimal value is 3
- `max_ngram_length` — The maximum length of extracted ngram. The default value is 100. Should be not less than 'min_ngram_length'
","An array of selected substrings","","String"
"25.4.8.56","h3GetIndexesFromUnidirectionalEdge",0,0,"","","System","","","","","",""
"25.4.8.56","multiSearchAllPositionsCaseInsensitiveUTF8",0,0,"","","System","","","","","",""
"25.4.8.56","detectTonality",0,0,"","","System","","","","","",""
"25.4.8.56","bitXor",0,0,"","","System","","","","","",""
"25.4.8.56","round",0,1,"","","System","","","","","",""
"25.4.8.56","hasTokenCaseInsensitiveOrNull",0,1,"","","System","Performs case insensitive lookup of needle in haystack using tokenbf_v1 index. Returns null if needle is ill-formed.","","","","",""
"25.4.8.56","hasTokenCaseInsensitive",0,1,"","","System","Performs case insensitive lookup of needle in haystack using tokenbf_v1 index.","","","","",""
"25.4.8.56","geoToH3",0,0,"","","System","","","","","",""
"25.4.8.56","intExp10",0,0,"","","System","","","","","",""
"25.4.8.56","toInt16OrNull",0,0,"","","System","","","","","",""
"25.4.8.56","timeSlots",0,0,"","","System","","","","","",""
"25.4.8.56","char",0,1,"","","System","","","","","",""
"25.4.8.56","addDays",0,0,"","","System","","","","","",""
"25.4.8.56","regexpQuoteMeta",0,0,"","","System","","","","","",""
