"ch_version","name","description","allow_readonly"
"25.9.3.48","ytsaurus","Allows get data from YTsaurus.",0
"25.9.3.48","hudiCluster","The table function can be used to read the Hudi table stored on object store in parallel for many nodes in a specified cluster.",0
"25.9.3.48","deltaLakeCluster","The table function can be used to read the DeltaLake table stored on object store in parallel for many nodes in a specified cluster.",0
"25.9.3.48","icebergAzureCluster","The table function can be used to read the Iceberg table stored on Azure object store in parallel for many nodes in a specified cluster.",0
"25.9.3.48","icebergS3Cluster","The table function can be used to read the Iceberg table stored on S3 object store in parallel for many nodes in a specified cluster.",0
"25.9.3.48","deltaLakeS3Cluster","The table function can be used to read the DeltaLake table stored on S3 object store in parallel for many nodes in a specified cluster.",0
"25.9.3.48","deltaLakeLocal","The table function can be used to read the DeltaLake table stored locally.",0
"25.9.3.48","deltaLakeAzure","The table function can be used to read the DeltaLake table stored on Azure object store.",0
"25.9.3.48","icebergLocal","The table function can be used to read the Iceberg table stored locally.",0
"25.9.3.48","icebergHDFS","The table function can be used to read the Iceberg table stored on HDFS virtual filesystem.",0
"25.9.3.48","icebergCluster","The table function can be used to read the Iceberg table stored on store from disk in parallel for many nodes in a specified cluster.",0
"25.9.3.48","icebergAzure","The table function can be used to read the Iceberg table stored on Azure object store.",0
"25.9.3.48","deltaLakeAzureCluster","The table function can be used to read the Iceberg table stored on Azure object store in parallel for many nodes in a specified cluster.",0
"25.9.3.48","icebergS3","The table function can be used to read the Iceberg table stored on S3 object store.",0
"25.9.3.48","iceberg","The table function can be used to read the Iceberg table stored on S3 object store. Alias to icebergS3",0
"25.9.3.48","hdfsCluster","The table function can be used to read the data stored on HDFS in parallel for many nodes in a specified cluster.",0
"25.9.3.48","azureBlobStorageCluster","The table function can be used to read the data stored on Azure Blob Storage in parallel for many nodes in a specified cluster.",0
"25.9.3.48","icebergHDFSCluster","The table function can be used to read the Iceberg table stored on HDFS virtual filesystem in parallel for many nodes in a specified cluster.",0
"25.9.3.48","s3Cluster","The table function can be used to read the data stored on S3 in parallel for many nodes in a specified cluster.",0
"25.9.3.48","oss","The table function can be used to read the data stored on OSS.",0
"25.9.3.48","timeSeriesMetrics","Provides direct access to the 'metrics' target table for a specified TimeSeries table.",0
"25.9.3.48","fuzzQuery","Perturbs a query string with random variations.",1
"25.9.3.48","timeSeriesData","Provides direct access to the 'data' target table for a specified TimeSeries table.",0
"25.9.3.48","mergeTreeProjection","Reading directly from MergeTree projection",1
