"ch_version","name","is_aggregate","is_deterministic","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"23.9.4.11","JSON_VALUE",0,1,0,"","","System","","","","","",""
"23.9.4.11","intHash64",0,1,0,"","","System","","","","","",""
"23.9.4.11","intHash32",0,1,0,"","","System","","","","","",""
"23.9.4.11","multiSearchFirstIndexUTF8",0,1,0,"","","System","","","","","",""
"23.9.4.11","getSetting",0,0,0,"","","System","","","","","",""
"23.9.4.11","isValidUTF8",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUTCTimestamp",0,1,0,"","","System","","","","","",""
"23.9.4.11","endsWith",0,1,0,"","","System","","","","","",""
"23.9.4.11","toIntervalHour",0,1,0,"","","System","","","","","",""
"23.9.4.11","toIntervalMinute",0,1,0,"","","System","","","","","",""
"23.9.4.11","toIntervalMillisecond",0,1,0,"","","System","","","","","",""
"23.9.4.11","parseDateTime64BestEffortUSOrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","parseDateTime64BestEffortOrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","parseDateTime64BestEffort",0,1,0,"","","System","","","","","",""
"23.9.4.11","parseDateTime32BestEffort",0,1,0,"","","System","","","","","",""
"23.9.4.11","parseDateTimeBestEffortOrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","parseDateTimeBestEffortOrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toIPv6OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toIPv4OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUUIDOrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","parseDateTimeBestEffort",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal128OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal64OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal32OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDateTimeOrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDate32OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDateOrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toFloat64OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt128OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt64OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt128OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt64OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt8OrNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","toIPv6OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal256OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal64OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal32OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDate32OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDateOrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toFloat64OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toFloat32OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt128OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt64OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt16OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt128OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt32OrZero",0,1,0,"","","System","","","","","",""
"23.9.4.11","toString",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDateTime",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal128",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal64",0,1,0,"","","System","","","","","",""
"23.9.4.11","toFloat64",0,1,0,"","","System","","","","","",""
"23.9.4.11","toFloat32",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt128",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt32",0,1,0,"","","System","","","","","",""
"23.9.4.11","toInt8",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt256",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt64",0,1,0,"","","System","","","","","",""
"23.9.4.11","toDecimal32",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt32",0,1,0,"","","System","","","","","",""
"23.9.4.11","toUInt8",0,1,0,"","","System","","","","","",""
"23.9.4.11","blockSize",0,0,0,"","","System","","","","","",""
"23.9.4.11","toUInt16",0,1,0,"","","System","","","","","",""
"23.9.4.11","isNotNull",0,1,0,"","","System","","","","","",""
"23.9.4.11","UUIDStringToNum",0,1,0,"","","System","","","","","",""
"23.9.4.11","roundDown",0,1,0,"","","System","","","","","",""
"23.9.4.11","trunc",0,1,1,"","","System","","","","","",""
"23.9.4.11","roundBankers",0,1,0,"","","System","","","","","",""
"23.9.4.11","round",0,1,1,"","","System","","","","","",""
"23.9.4.11","regionToName",0,\N,0,"","","System","","","","","",""
"23.9.4.11","toUUID",0,1,0,"","","System","","","","","",""
"23.9.4.11","regionToCountry",0,\N,0,"","","System","","","","","",""
"23.9.4.11","regionToArea",0,\N,0,"","","System","","","","","",""
"23.9.4.11","regionToCity",0,\N,0,"","","System","","","","","",""
"23.9.4.11","cutQueryString",0,1,0,"","","System","","","","","",""
"23.9.4.11","BLAKE3",0,1,0,"","","System","
Calculates BLAKE3 hash string and returns the resulting set of bytes as FixedString.
This cryptographic hash-function is integrated into ClickHouse with BLAKE3 Rust library.
The function is rather fast and shows approximately two times faster performance compared to SHA-2, while generating hashes of the same length as SHA-256.
It returns a BLAKE3 hash as a byte array with type FixedString(32).
","","","","hash:

``` sql
SELECT hex(BLAKE3('ABC'))
```

``` text

```
","Hash, Hash"
"23.9.4.11","wyHash64",0,1,0,"","","System","","","","","",""
"23.9.4.11","xxHash32",0,1,0,"","","System","","","","","",""
"23.9.4.11","javaHashUTF16LE",0,1,0,"","","System","","","","","",""
"23.9.4.11","javaHash",0,1,0,"","","System","","","","","",""
"23.9.4.11","URLHash",0,1,0,"","","System","","","","","",""
"23.9.4.11","metroHash64",0,1,0,"","","System","","","","","",""
"23.9.4.11","farmHash64",0,1,0,"","","System","","","","","",""
"23.9.4.11","farmFingerprint64",0,1,0,"","","System","","","","","",""
"23.9.4.11","intDiv",0,1,0,"","","System","","","","","",""
"23.9.4.11","regionToTopContinent",0,\N,0,"","","System","","","","","",""
"23.9.4.11","cityHash64",0,1,0,"","","System","","","","","",""
"23.9.4.11","sipHash128Reference",0,1,0,"","","System","Like [sipHash128](#hash_functions-siphash128) but implements the 128-bit algorithm from the original authors of SipHash.","","","","hash:

``` sql
SELECT hex(sipHash128Reference('foo', '\x01', 3))
```

``` text

```
","Hash, Hash"
"23.9.4.11","sipHash128",0,1,0,"","","System","","","","","",""
"23.9.4.11","mapExtractKeyLike",0,1,0,"","","System","Returns a map with elements which key matches the specified pattern.","","","","mapExtractKeyLike:

``` sql
SELECT mapExtractKeyLike(map('k1-1', 1, 'k2-1', 2), 'k1%')
```

``` text

```
","Map, Map"
"23.9.4.11","sipHash128ReferenceKeyed",0,1,0,"","","System","Same as [sipHash128Reference](#hash_functions-siphash128reference) but additionally takes an explicit key argument instead of using a fixed key.","","","","hash:

``` sql
SELECT hex(sipHash128ReferenceKeyed((506097522914230528, 1084818905618843912),'foo', '\x01', 3));
```

``` text

```
","Hash, Hash"
"23.9.4.11","mapPartialSort",0,1,0,"","","System","The same as arrayReverseSort.","","","","mapPartialSort:

``` sql
SELECT mapPartialSort((k, v) -> v, 2, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"23.9.4.11","mapSort",0,1,0,"","","System","The same as arraySort.","","","","mapSort:

``` sql
SELECT mapSort((k, v) -> v, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
