"ch_version","name","is_aggregate","is_deterministic","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"24.1.5.6","h3GetIndexesFromUnidirectionalEdge",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSON_VALUE",0,1,0,"","","System","","","","","",""
"24.1.5.6","intHash64",0,1,0,"","","System","","","","","",""
"24.1.5.6","intHash32",0,1,0,"","","System","","","","","",""
"24.1.5.6","multiSearchFirstIndexUTF8",0,1,0,"","","System","","","","","",""
"24.1.5.6","polygonsDistanceCartesian",0,1,0,"","","System","","","","","",""
"24.1.5.6","h3EdgeLengthKm",0,1,0,"","","System","","","","","",""
"24.1.5.6","fuzzBits",0,0,0,"","","System","","","","","",""
"24.1.5.6","IPv4NumToStringClassC",0,1,0,"","","System","","","","","",""
"24.1.5.6","IPv4NumToString",0,1,0,"","","System","","","","","",""
"24.1.5.6","isIPv6String",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSON_QUERY",0,1,0,"","","System","","","","","",""
"24.1.5.6","isIPv4String",0,1,0,"","","System","","","","","",""
"24.1.5.6","IPv4CIDRToRange",0,1,0,"","","System","","","","","",""
"24.1.5.6","IPv6CIDRToRange",0,1,0,"","","System","","","","","",""
"24.1.5.6","MACStringToNum",0,1,0,"","","System","","","","","",""
"24.1.5.6","cutIPv6",0,1,0,"","","System","","","","","",""
"24.1.5.6","polygonsDistanceSpherical",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitHammingDistance",0,1,0,"","","System","","","","","",""
"24.1.5.6","IPv4StringToNumOrDefault",0,1,0,"","","System","","","","","",""
"24.1.5.6","UUIDNumToString",0,1,0,"","","System","","","","","",""
"24.1.5.6","toIntervalHour",0,1,0,"","","System","","","","","",""
"24.1.5.6","toIntervalMinute",0,1,0,"","","System","","","","","",""
"24.1.5.6","toIntervalMillisecond",0,1,0,"","","System","","","","","",""
"24.1.5.6","parseDateTime64BestEffortUSOrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","parseDateTime64BestEffortOrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","parseDateTime64BestEffort",0,1,0,"","","System","","","","","",""
"24.1.5.6","parseDateTime32BestEffort",0,1,0,"","","System","","","","","",""
"24.1.5.6","parseDateTimeBestEffortOrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","parseDateTimeBestEffortOrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toIPv6OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toIPv4OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUUIDOrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","parseDateTimeBestEffort",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal128OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal64OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal32OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDateTimeOrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDate32OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDateOrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toFloat64OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt128OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt64OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt128OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt64OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt8OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","toIPv6OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal256OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal64OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal32OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDate32OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDateOrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toFloat64OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toFloat32OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt128OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt64OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt16OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt128OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt32OrZero",0,1,0,"","","System","","","","","",""
"24.1.5.6","toString",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDateTime",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal128",0,1,0,"","","System","","","","","",""
"24.1.5.6","toFloat64",0,1,0,"","","System","","","","","",""
"24.1.5.6","toFloat32",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt128",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt32",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt8",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt256",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt64",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal32",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt32",0,1,0,"","","System","","","","","",""
"24.1.5.6","UUIDStringToNum",0,1,0,"","","System","","","","","",""
"24.1.5.6","roundDown",0,1,0,"","","System","","","","","",""
"24.1.5.6","trunc",0,1,1,"","","System","","","","","",""
"24.1.5.6","roundBankers",0,1,0,"","","System","","","","","",""
"24.1.5.6","round",0,1,1,"","","System","","","","","",""
"24.1.5.6","blockSize",0,0,0,"","","System","","","","","",""
"24.1.5.6","toUInt16",0,1,0,"","","System","","","","","",""
"24.1.5.6","isNotNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","regionToName",0,\N,0,"","","System","","","","","",""
"24.1.5.6","toUUID",0,1,0,"","","System","","","","","",""
"24.1.5.6","regionToCountry",0,\N,0,"","","System","","","","","",""
"24.1.5.6","regionToArea",0,\N,0,"","","System","","","","","",""
"24.1.5.6","regionToCity",0,\N,0,"","","System","","","","","",""
"24.1.5.6","cutQueryString",0,1,0,"","","System","","","","","",""
"24.1.5.6","halfMD5",0,1,0,"","","System","
[Interprets](../..//sql-reference/functions/type-conversion-functions.md/#type_conversion_functions-reinterpretAsString) all the input
parameters as strings and calculates the MD5 hash value for each of them. Then combines hashes, takes the first 8 bytes of the hash of the
resulting string, and interprets them as [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order. The function is
relatively slow (5 million short strings per second per processor core).

Consider using the [sipHash64](../../sql-reference/functions/hash-functions.md/#hash_functions-siphash64) function instead.
                       ","SELECT halfMD5(par1,par2,...,parN);","- par1,par2,...,parN:
The function takes a variable number of input parameters. Arguments can be any of the supported data types. For some data types calculated
value of hash function may be the same for the same values even if types of arguments differ (integers of different size, named and unnamed
Tuple with the same data, Map and the corresponding Array(Tuple(key, value)) type with the same data).
                       
","The computed half MD5 hash of the given input params returned as a [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order.",":

``` sql
SELECT HEX(halfMD5('abc', 'cde', 'fgh'));
```

``` text

┌─hex(halfMD5('abc', 'cde', 'fgh'))─┐
│ 2C9506B7374CFAF4                  │
└───────────────────────────────────┘
            
```
",""
"24.1.5.6","wyHash64",0,1,0,"","","System","","","","","",""
"24.1.5.6","xxHash32",0,1,0,"","","System","","","","","",""
"24.1.5.6","javaHashUTF16LE",0,1,0,"","","System","","","","","",""
"24.1.5.6","javaHash",0,1,0,"","","System","","","","","",""
"24.1.5.6","URLHash",0,1,0,"","","System","","","","","",""
"24.1.5.6","metroHash64",0,1,0,"","","System","","","","","",""
"24.1.5.6","farmHash64",0,1,0,"","","System","","","","","",""
"24.1.5.6","farmFingerprint64",0,1,0,"","","System","","","","","",""
"24.1.5.6","regionToTopContinent",0,\N,0,"","","System","","","","","",""
"24.1.5.6","intDiv",0,1,0,"","","System","","","","","",""
"24.1.5.6","cityHash64",0,1,0,"","","System","","","","","",""
"24.1.5.6","sipHash128Reference",0,1,0,"","","System","Like [sipHash128](#hash_functions-siphash128) but implements the 128-bit algorithm from the original authors of SipHash.","","","","hash:

``` sql
SELECT hex(sipHash128Reference('foo', '\x01', 3))
```

``` text

```
","Hash, Hash"
"24.1.5.6","sipHash128",0,1,0,"","","System","","","","","",""
"24.1.5.6","mapExtractKeyLike",0,1,0,"","","System","Returns a map with elements which key matches the specified pattern.","","","","mapExtractKeyLike:

``` sql
SELECT mapExtractKeyLike(map('k1-1', 1, 'k2-1', 2), 'k1%')
```

``` text

```
","Map, Map"
"24.1.5.6","sipHash128ReferenceKeyed",0,1,0,"","","System","Same as [sipHash128Reference](#hash_functions-siphash128reference) but additionally takes an explicit key argument instead of using a fixed key.","","","","hash:

``` sql
SELECT hex(sipHash128ReferenceKeyed((506097522914230528, 1084818905618843912),'foo', '\x01', 3));
```

``` text

```
","Hash, Hash"
"24.1.5.6","mapPartialSort",0,1,0,"","","System","The same as arrayReverseSort.","","","","mapPartialSort:

``` sql
SELECT mapPartialSort((k, v) -> v, 2, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"24.1.5.6","mapSort",0,1,0,"","","System","The same as arraySort.","","","","mapSort:

``` sql
SELECT mapSort((k, v) -> v, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"24.1.5.6","mapAll",0,1,0,"","","System","The same as arrayAll.","","","","mapAll:

``` sql
SELECT mapAll((k, v) -> v = 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
"24.1.5.6","mapFilter",0,1,0,"","","System","The same as arrayFilter.","","","","mapFilter:

``` sql
SELECT mapFilter((k, v) -> v > 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
"24.1.5.6","toIPv4",0,1,0,"","","System","","","","","",""
"24.1.5.6","mapValues",0,1,0,"","","System","Returns an array with the values of map.","","","","mapValues:

``` sql
SELECT mapValues(map('k1', 'v1', 'k2', 'v2'))
```

``` text

```
","Map, Map"
"24.1.5.6","mapConcat",0,1,0,"","","System","The same as arrayConcat.","","","","mapConcat:

``` sql
SELECT mapConcat(map('k1', 'v1'), map('k2', 'v2'))
```

``` text

```
","Map, Map"
"24.1.5.6","toDate32",0,1,0,"","","System","","","","","",""
"24.1.5.6","lowCardinalityIndices",0,1,0,"","","System","","","","","",""
"24.1.5.6","decrypt",0,1,0,"","","System","","","","","",""
"24.1.5.6","logTrace",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt16OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","timeSlots",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSONExtractKeys",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSONExtractKeysAndValuesRaw",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUInt16OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSONExtractRaw",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSONExtractString",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSONKey",0,1,0,"","","System","","","","","",""
"24.1.5.6","JSONLength",0,1,0,"","","System","","","","","",""
"24.1.5.6","isValidJSON",0,1,0,"","","System","","","","","",""
"24.1.5.6","mapContains",0,1,0,"","","System","Checks whether the map has the specified key.","","","","mapContains:

``` sql
SELECT mapContains(map('k1', 'v1', 'k2', 'v2'), 'k1')
```

``` text

```
","Map, Map"
"24.1.5.6","char",0,1,1,"","","System","","","","","",""
"24.1.5.6","h3EdgeAngle",0,1,0,"","","System","","","","","",""
"24.1.5.6","detectTonality",0,\N,0,"","","System","","","","","",""
"24.1.5.6","toRelativeWeekNum",0,1,0,"","","System","","","","","",""
"24.1.5.6","ceil",0,1,1,"","","System","","","","","",""
"24.1.5.6","YYYYMMDDToDate",0,1,0,"","","System","
Converts a number containing the year, month and day number to a Date.
This functions is the opposite of function `toYYYYMMDD()`.
The output is undefined if the input does not encode a valid Date value.
","","","","","Dates and Times, Dates and Times"
"24.1.5.6","makeDateTime64",0,1,0,"","","System","","","","","",""
"24.1.5.6","makeDateTime",0,1,0,"","","System","","","","","",""
"24.1.5.6","makeDate",0,1,1,"","","System","","","","","",""
"24.1.5.6","showCertificate",0,1,0,"","","System","","","","","",""
"24.1.5.6","nested",0,1,0,"","","System","
Returns the array of tuples from multiple arrays.
","","","","nested:

``` sql
SELECT nested(['keys', 'values'], ['key_1', 'key_2'], ['value_1','value_2'])
```

``` text

```
","OtherFunctions, OtherFunctions"
"24.1.5.6","h3EdgeLengthM",0,1,0,"","","System","","","","","",""
"24.1.5.6","toDecimal64",0,1,0,"","","System","","","","","",""
"24.1.5.6","jsonMergePatch",0,1,0,"","","System","Returns the merged JSON object string, which is formed by merging multiple JSON objects.","","","","",""
"24.1.5.6","__bitWrapperFunc",0,1,0,"","","System","","","","","",""
"24.1.5.6","sipHash64Keyed",0,1,0,"","","System","","","","","",""
"24.1.5.6","extractAll",0,1,0,"","","System","","","","","",""
"24.1.5.6","toUTCTimestamp",0,1,0,"","","System","","","","","",""
"24.1.5.6","endsWith",0,1,0,"","","System","","","","","",""
"24.1.5.6","ifNotFinite",0,1,0,"","","System","","","","","",""
"24.1.5.6","subDate",0,1,1,"","","System","","","","","",""
"24.1.5.6","convertCharset",0,1,0,"","","System","","","","","",""
"24.1.5.6","arrayRandomSample",0,1,0,"","","System","","","","","",""
"24.1.5.6","extractTextFromHTML",0,1,0,"","","System","","","","","",""
"24.1.5.6","toIntervalQuarter",0,1,0,"","","System","","","","","",""
"24.1.5.6","multiSearchAny",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapContains",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapHasAny",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapXor",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapOr",0,1,0,"","","System","","","","","",""
"24.1.5.6","xxh3",0,1,0,"","","System","Calculates value of XXH3 64-bit hash function. Refer to https://github.com/Cyan4973/xxHash for detailed documentation.","","","","hash:

``` sql
SELECT xxh3('ClickHouse')
```

``` text

```
","Hash, Hash"
"24.1.5.6","bitmapAnd",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapAndnotCardinality",0,1,0,"","","System","","","","","",""
"24.1.5.6","IPv6StringToNumOrDefault",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapAndnot",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapXorCardinality",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapOrCardinality",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapAndCardinality",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapMin",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapCardinality",0,1,0,"","","System","","","","","",""
"24.1.5.6","mapExists",0,1,0,"","","System","The same as arrayExists.","","","","mapExists:

``` sql
SELECT mapExists((k, v) -> v = 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
"24.1.5.6","bitmapSubsetLimit",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapSubsetInRange",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapToArray",0,1,0,"","","System","","","","","",""
"24.1.5.6","bitmapBuild",0,1,0,"","","System","","","","","",""
"24.1.5.6","addQuarters",0,1,0,"","","System","","","","","",""
"24.1.5.6","pointInEllipses",0,1,0,"","","System","","","","","",""
"24.1.5.6","addressToLineWithInlines",0,\N,0,"","","System","","","","","",""
"24.1.5.6","monthName",0,1,1,"","","System","","","","","",""
"24.1.5.6","splitByRegexp",0,1,0,"","","System","","","","","",""
"24.1.5.6","arrayReverseFill",0,1,0,"","","System","","","","","",""
"24.1.5.6","arrayFill",0,1,0,"","","System","","","","","",""
"24.1.5.6","addressToSymbol",0,\N,0,"","","System","","","","","",""
"24.1.5.6","pathFull",0,1,0,"","","System","","","","","",""
"24.1.5.6","arraySlice",0,1,0,"","","System","","","","","",""
"24.1.5.6","empty",0,1,0,"","","System","","","","","",""
"24.1.5.6","toStartOfQuarter",0,1,0,"","","System","","","","","",""
"24.1.5.6","toInt256OrNull",0,1,0,"","","System","","","","","",""
"24.1.5.6","decodeHTMLComponent",0,1,0,"","","System","","","","","",""
