"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"24.7.3.42","formatQuerySingleLineOrNull",0,0,"","","System","Like formatQuery() but the returned formatted string contains no line breaks. Returns NULL in case of a parsing error.
[example:multiline]","formatQuerySingleLineOrNull(query)","- query:The SQL query to be formatted. [String](../../sql-reference/data-types/string.md)
","The formatted query. [String](../../sql-reference/data-types/string.md).","multiline:

``` sql
SELECT formatQuerySingleLine('select a,    b FRom tab WHERE a > 3 and  b < 3');
```

``` text
SELECT a, b FROM tab WHERE (a > 3) AND (b < 3)
```
","Other"
"24.7.3.42","toUTCTimestamp",0,0,"","","System","","","","","",""
"24.7.3.42","h3EdgeLengthKm",0,0,"","","System","","","","","",""
"24.7.3.42","intHash64",0,0,"","","System","","","","","",""
"24.7.3.42","intHash32",0,0,"","","System","","","","","",""
"24.7.3.42","multiSearchFirstIndexUTF8",0,0,"","","System","","","","","",""
"24.7.3.42","bitHammingDistance",0,0,"","","System","","","","","",""
"24.7.3.42","polygonsDistanceSpherical",0,0,"","","System","","","","","",""
"24.7.3.42","polygonsDistanceCartesian",0,0,"","","System","","","","","",""
"24.7.3.42","fuzzBits",0,0,"","","System","","","","","",""
"24.7.3.42","toIntervalHour",0,0,"","","System","","","","","",""
"24.7.3.42","toIntervalMinute",0,0,"","","System","","","","","",""
"24.7.3.42","toIntervalMillisecond",0,0,"","","System","","","","","",""
"24.7.3.42","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"24.7.3.42","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"24.7.3.42","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"24.7.3.42","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"24.7.3.42","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"24.7.3.42","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toIPv6OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toUUIDOrNull",0,0,"","","System","","","","","",""
"24.7.3.42","parseDateTimeBestEffort",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal128OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal64OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal32OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toDateTimeOrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toDate32OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toDateOrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toFloat64OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toInt128OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","UUIDv7ToDateTime",0,0,"","","System","
This function extracts the timestamp from a UUID and returns it as a DateTime64(3) typed value.
The function expects the UUID having version 7 to be provided as the first argument.
An optional second argument can be passed to specify a timezone for the timestamp.
","","","","uuid:

``` sql
select UUIDv7ToDateTime(generateUUIDv7())
```

``` text

```
uuid:

``` sql
select generateUUIDv7() as uuid, UUIDv7ToDateTime(uuid), UUIDv7ToDateTime(uuid, 'America/New_York')
```

``` text

```
","UUID"
"24.7.3.42","toInt64OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt128OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt64OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt8OrNull",0,0,"","","System","","","","","",""
"24.7.3.42","toIPv6OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal256OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal64OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal32OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toDate32OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toDateOrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toFloat64OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toFloat32OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toInt128OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toInt64OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toInt16OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt128OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt32OrZero",0,0,"","","System","","","","","",""
"24.7.3.42","toString",0,0,"","","System","","","","","",""
"24.7.3.42","toDateTime",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal128",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal64",0,0,"","","System","","","","","",""
"24.7.3.42","toFloat64",0,0,"","","System","","","","","",""
"24.7.3.42","toFloat32",0,0,"","","System","","","","","",""
"24.7.3.42","toInt128",0,0,"","","System","","","","","",""
"24.7.3.42","toInt32",0,0,"","","System","","","","","",""
"24.7.3.42","toInt8",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt256",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt64",0,0,"","","System","","","","","",""
"24.7.3.42","toDecimal32",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt32",0,0,"","","System","","","","","",""
"24.7.3.42","blockSize",0,0,"","","System","","","","","",""
"24.7.3.42","toUInt16",0,0,"","","System","","","","","",""
"24.7.3.42","isNotNull",0,0,"","","System","","","","","",""
"24.7.3.42","UUIDStringToNum",0,0,"","","System","","","","","",""
"24.7.3.42","roundDown",0,0,"","","System","","","","","",""
"24.7.3.42","trunc",0,1,"","","System","","","","","",""
"24.7.3.42","roundBankers",0,0,"","","System","","","","","",""
"24.7.3.42","round",0,1,"","","System","","","","","",""
