"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"23.8.4.69","JSON_VALUE",0,0,"","","System","","","","","",""
"23.8.4.69","intHash64",0,0,"","","System","","","","","",""
"23.8.4.69","intHash32",0,0,"","","System","","","","","",""
"23.8.4.69","multiSearchFirstIndexUTF8",0,0,"","","System","","","","","",""
"23.8.4.69","getSetting",0,0,"","","System","","","","","",""
"23.8.4.69","isValidUTF8",0,0,"","","System","","","","","",""
"23.8.4.69","toUTCTimestamp",0,0,"","","System","","","","","",""
"23.8.4.69","endsWith",0,0,"","","System","","","","","",""
"23.8.4.69","toIntervalHour",0,0,"","","System","","","","","",""
"23.8.4.69","toIntervalMinute",0,0,"","","System","","","","","",""
"23.8.4.69","toIntervalMillisecond",0,0,"","","System","","","","","",""
"23.8.4.69","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"23.8.4.69","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"23.8.4.69","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"23.8.4.69","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"23.8.4.69","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"23.8.4.69","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toIPv6OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toIPv4OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toUUIDOrNull",0,0,"","","System","","","","","",""
"23.8.4.69","parseDateTimeBestEffort",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal128OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal64OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal32OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toDateTimeOrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toDate32OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toDateOrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toFloat64OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toInt256OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toInt128OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toInt64OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt128OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt64OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt8OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","toIPv6OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toIPv4OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal256OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal64OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal32OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toDate32OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toDateOrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toFloat64OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toFloat32OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toInt128OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toInt64OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toInt16OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt128OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt32OrZero",0,0,"","","System","","","","","",""
"23.8.4.69","toString",0,0,"","","System","","","","","",""
"23.8.4.69","toDateTime",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal128",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal64",0,0,"","","System","","","","","",""
"23.8.4.69","toFloat64",0,0,"","","System","","","","","",""
"23.8.4.69","toFloat32",0,0,"","","System","","","","","",""
"23.8.4.69","toInt128",0,0,"","","System","","","","","",""
"23.8.4.69","toInt32",0,0,"","","System","","","","","",""
"23.8.4.69","toInt8",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt256",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt64",0,0,"","","System","","","","","",""
"23.8.4.69","toDecimal32",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt32",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt8",0,0,"","","System","","","","","",""
"23.8.4.69","blockSize",0,0,"","","System","","","","","",""
"23.8.4.69","toUInt16",0,0,"","","System","","","","","",""
"23.8.4.69","isNotNull",0,0,"","","System","","","","","",""
"23.8.4.69","UUIDStringToNum",0,0,"","","System","","","","","",""
"23.8.4.69","roundDown",0,0,"","","System","","","","","",""
"23.8.4.69","trunc",0,1,"","","System","","","","","",""
"23.8.4.69","ceil",0,1,"","","System","","","","","",""
"23.8.4.69","roundBankers",0,0,"","","System","","","","","",""
"23.8.4.69","round",0,1,"","","System","","","","","",""
"23.8.4.69","regionToName",0,0,"","","System","","","","","",""
"23.8.4.69","toUUID",0,0,"","","System","","","","","",""
"23.8.4.69","regionToCountry",0,0,"","","System","","","","","",""
"23.8.4.69","regionToArea",0,0,"","","System","","","","","",""
"23.8.4.69","regionToCity",0,0,"","","System","","","","","",""
"23.8.4.69","cutQueryString",0,0,"","","System","","","","","",""
"23.8.4.69","BLAKE3",0,0,"","","System","
Calculates BLAKE3 hash string and returns the resulting set of bytes as FixedString.
This cryptographic hash-function is integrated into ClickHouse with BLAKE3 Rust library.
The function is rather fast and shows approximately two times faster performance compared to SHA-2, while generating hashes of the same length as SHA-256.
It returns a BLAKE3 hash as a byte array with type FixedString(32).
","","","","hash:

``` sql
SELECT hex(BLAKE3('ABC'))
```

``` text

```
","Hash, Hash"
"23.8.4.69","wyHash64",0,0,"","","System","","","","","",""
"23.8.4.69","xxHash32",0,0,"","","System","","","","","",""
"23.8.4.69","javaHashUTF16LE",0,0,"","","System","","","","","",""
"23.8.4.69","javaHash",0,0,"","","System","","","","","",""
"23.8.4.69","URLHash",0,0,"","","System","","","","","",""
"23.8.4.69","metroHash64",0,0,"","","System","","","","","",""
"23.8.4.69","farmHash64",0,0,"","","System","","","","","",""
"23.8.4.69","farmFingerprint64",0,0,"","","System","","","","","",""
"23.8.4.69","sipHash128Reference",0,0,"","","System","Like [sipHash128](#hash_functions-siphash128) but implements the 128-bit algorithm from the original authors of SipHash.","","","","hash:

``` sql
SELECT hex(sipHash128Reference('foo', '\x01', 3))
```

``` text

```
","Hash, Hash"
"23.8.4.69","sipHash128",0,0,"","","System","","","","","",""
"23.8.4.69","mapExtractKeyLike",0,0,"","","System","Returns a map with elements which key matches the specified pattern.","","","","mapExtractKeyLike:

``` sql
SELECT mapExtractKeyLike(map('k1-1', 1, 'k2-1', 2), 'k1%')
```

``` text

```
","Map, Map"
"23.8.4.69","sipHash128ReferenceKeyed",0,0,"","","System","Same as [sipHash128Reference](#hash_functions-siphash128reference) but additionally takes an explicit key argument instead of using a fixed key.","","","","hash:

``` sql
SELECT hex(sipHash128ReferenceKeyed((506097522914230528, 1084818905618843912),'foo', '\x01', 3));
```

``` text

```
","Hash, Hash"
"23.8.4.69","mapPartialSort",0,0,"","","System","The same as arrayReverseSort.","","","","mapPartialSort:

``` sql
SELECT mapPartialSort((k, v) -> v, 2, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"23.8.4.69","mapSort",0,0,"","","System","The same as arraySort.","","","","mapSort:

``` sql
SELECT mapSort((k, v) -> v, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"23.8.4.69","mapAll",0,0,"","","System","The same as arrayAll.","","","","mapAll:

``` sql
SELECT mapAll((k, v) -> v = 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
"23.8.4.69","mapFilter",0,0,"","","System","The same as arrayFilter.","","","","mapFilter:

``` sql
SELECT mapFilter((k, v) -> v > 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
"23.8.4.69","char",0,1,"","","System","","","","","",""
"23.8.4.69","mapContains",0,0,"","","System","Checks whether the map has the specified key.","","","","mapContains:

``` sql
SELECT mapContains(map('k1', 'v1', 'k2', 'v2'), 'k1')
```

``` text

```
","Map, Map"
"23.8.4.69","toIPv4",0,0,"","","System","","","","","",""
"23.8.4.69","mapValues",0,0,"","","System","Returns an array with the values of map.","","","","mapValues:

``` sql
SELECT mapValues(map('k1', 'v1', 'k2', 'v2'))
```

``` text

```
","Map, Map"
"23.8.4.69","mapConcat",0,0,"","","System","The same as arrayConcat.","","","","mapConcat:

``` sql
SELECT mapConcat(map('k1', 'v1'), map('k2', 'v2'))
```

``` text

```
","Map, Map"
"23.8.4.69","toDate32",0,0,"","","System","","","","","",""
"23.8.4.69","lowCardinalityIndices",0,0,"","","System","","","","","",""
"23.8.4.69","decrypt",0,0,"","","System","","","","","",""
"23.8.4.69","logTrace",0,0,"","","System","","","","","",""
"23.8.4.69","toInt16OrNull",0,0,"","","System","","","","","",""
"23.8.4.69","timeSlots",0,0,"","","System","","","","","",""
"23.8.4.69","stringToH3",0,0,"","","System","","","","","",""
"23.8.4.69","asinh",0,0,"","","System","","","","","",""
"23.8.4.69","cutWWW",0,0,"","","System","","","","","",""
"23.8.4.69","toInt8OrZero",0,0,"","","System","","","","","",""
