"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"24.7.5.37","formatQuerySingleLineOrNull",0,0,"","","System","Like formatQuery() but the returned formatted string contains no line breaks. Returns NULL in case of a parsing error.
[example:multiline]","formatQuerySingleLineOrNull(query)","- query:The SQL query to be formatted. [String](../../sql-reference/data-types/string.md)
","The formatted query. [String](../../sql-reference/data-types/string.md).","multiline:

``` sql
SELECT formatQuerySingleLine('select a,    b FRom tab WHERE a > 3 and  b < 3');
```

``` text
SELECT a, b FROM tab WHERE (a > 3) AND (b < 3)
```
","Other"
"24.7.5.37","toUTCTimestamp",0,0,"","","System","","","","","",""
"24.7.5.37","h3EdgeLengthKm",0,0,"","","System","","","","","",""
"24.7.5.37","intHash64",0,0,"","","System","","","","","",""
"24.7.5.37","intHash32",0,0,"","","System","","","","","",""
"24.7.5.37","multiSearchFirstIndexUTF8",0,0,"","","System","","","","","",""
"24.7.5.37","bitHammingDistance",0,0,"","","System","","","","","",""
"24.7.5.37","polygonsDistanceSpherical",0,0,"","","System","","","","","",""
"24.7.5.37","polygonsDistanceCartesian",0,0,"","","System","","","","","",""
"24.7.5.37","fuzzBits",0,0,"","","System","","","","","",""
"24.7.5.37","toIntervalHour",0,0,"","","System","","","","","",""
"24.7.5.37","toIntervalMinute",0,0,"","","System","","","","","",""
"24.7.5.37","toIntervalMillisecond",0,0,"","","System","","","","","",""
"24.7.5.37","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"24.7.5.37","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"24.7.5.37","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"24.7.5.37","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"24.7.5.37","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"24.7.5.37","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toIPv6OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toUUIDOrNull",0,0,"","","System","","","","","",""
"24.7.5.37","parseDateTimeBestEffort",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal128OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal64OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal32OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toDateTimeOrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toDate32OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toDateOrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toFloat64OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toInt128OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","UUIDv7ToDateTime",0,0,"","","System","
This function extracts the timestamp from a UUID and returns it as a DateTime64(3) typed value.
The function expects the UUID having version 7 to be provided as the first argument.
An optional second argument can be passed to specify a timezone for the timestamp.
","","","","uuid:

``` sql
select UUIDv7ToDateTime(generateUUIDv7())
```

``` text

```
uuid:

``` sql
select generateUUIDv7() as uuid, UUIDv7ToDateTime(uuid), UUIDv7ToDateTime(uuid, 'America/New_York')
```

``` text

```
","UUID"
"24.7.5.37","toInt64OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt128OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt64OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt8OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","toIPv6OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal256OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal64OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal32OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toDate32OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toDateOrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toFloat64OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toFloat32OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toInt128OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toInt64OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toInt16OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt128OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt32OrZero",0,0,"","","System","","","","","",""
"24.7.5.37","toString",0,0,"","","System","","","","","",""
"24.7.5.37","toDateTime",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal128",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal64",0,0,"","","System","","","","","",""
"24.7.5.37","toFloat64",0,0,"","","System","","","","","",""
"24.7.5.37","toFloat32",0,0,"","","System","","","","","",""
"24.7.5.37","toInt128",0,0,"","","System","","","","","",""
"24.7.5.37","toInt32",0,0,"","","System","","","","","",""
"24.7.5.37","toInt8",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt256",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt64",0,0,"","","System","","","","","",""
"24.7.5.37","toDecimal32",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt32",0,0,"","","System","","","","","",""
"24.7.5.37","blockSize",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt16",0,0,"","","System","","","","","",""
"24.7.5.37","isNotNull",0,0,"","","System","","","","","",""
"24.7.5.37","UUIDStringToNum",0,0,"","","System","","","","","",""
"24.7.5.37","roundDown",0,0,"","","System","","","","","",""
"24.7.5.37","trunc",0,1,"","","System","","","","","",""
"24.7.5.37","roundBankers",0,0,"","","System","","","","","",""
"24.7.5.37","round",0,1,"","","System","","","","","",""
"24.7.5.37","regionToName",0,0,"","","System","","","","","",""
"24.7.5.37","regionToArea",0,0,"","","System","","","","","",""
"24.7.5.37","regionToCity",0,0,"","","System","","","","","",""
"24.7.5.37","cutQueryString",0,0,"","","System","","","","","",""
"24.7.5.37","halfMD5",0,0,"","","System","
[Interprets](../..//sql-reference/functions/type-conversion-functions.md/#type_conversion_functions-reinterpretAsString) all the input
parameters as strings and calculates the MD5 hash value for each of them. Then combines hashes, takes the first 8 bytes of the hash of the
resulting string, and interprets them as [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order. The function is
relatively slow (5 million short strings per second per processor core).

Consider using the [sipHash64](../../sql-reference/functions/hash-functions.md/#hash_functions-siphash64) function instead.
                       ","SELECT halfMD5(par1,par2,...,parN);","- par1,par2,...,parN:
The function takes a variable number of input parameters. Arguments can be any of the supported data types. For some data types calculated
value of hash function may be the same for the same values even if types of arguments differ (integers of different size, named and unnamed
Tuple with the same data, Map and the corresponding Array(Tuple(key, value)) type with the same data).
                       
","The computed half MD5 hash of the given input params returned as a [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order.",":

``` sql
SELECT HEX(halfMD5('abc', 'cde', 'fgh'));
```

``` text

┌─hex(halfMD5('abc', 'cde', 'fgh'))─┐
│ 2C9506B7374CFAF4                  │
└───────────────────────────────────┘
            
```
",""
"24.7.5.37","wyHash64",0,0,"","","System","","","","","",""
"24.7.5.37","javaHashUTF16LE",0,0,"","","System","","","","","",""
"24.7.5.37","javaHash",0,0,"","","System","","","","","",""
"24.7.5.37","URLHash",0,0,"","","System","","","","","",""
"24.7.5.37","metroHash64",0,0,"","","System","","","","","",""
"24.7.5.37","farmFingerprint64",0,0,"","","System","","","","","",""
"24.7.5.37","intDiv",0,0,"","","System","","","","","",""
"24.7.5.37","regionToTopContinent",0,0,"","","System","","","","","",""
"24.7.5.37","cityHash64",0,0,"","","System","","","","","",""
"24.7.5.37","sipHash128",0,0,"","","System","","","","","",""
"24.7.5.37","mapExtractKeyLike",0,0,"","","System","Returns a map with elements which key matches the specified pattern.","","","","mapExtractKeyLike:

``` sql
SELECT mapExtractKeyLike(map('k1-1', 1, 'k2-1', 2), 'k1%')
```

``` text

```
","Map"
"24.7.5.37","sipHash128ReferenceKeyed",0,0,"","","System","Same as [sipHash128Reference](#hash_functions-siphash128reference) but additionally takes an explicit key argument instead of using a fixed key.","","","","hash:

``` sql
SELECT hex(sipHash128ReferenceKeyed((506097522914230528, 1084818905618843912),'foo', '\x01', 3));
```

``` text

```
","Hash"
"24.7.5.37","mapPartialSort",0,0,"","","System","The same as arrayReverseSort.","","","","mapPartialSort:

``` sql
SELECT mapPartialSort((k, v) -> v, 2, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map"
"24.7.5.37","mapSort",0,0,"","","System","The same as arraySort.","","","","mapSort:

``` sql
SELECT mapSort((k, v) -> v, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map"
"24.7.5.37","mapAll",0,0,"","","System","The same as arrayAll.","","","","mapAll:

``` sql
SELECT mapAll((k, v) -> v = 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map"
"24.7.5.37","mapFilter",0,0,"","","System","The same as arrayFilter.","","","","mapFilter:

``` sql
SELECT mapFilter((k, v) -> v > 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map"
"24.7.5.37","toIPv4",0,0,"","","System","","","","","",""
"24.7.5.37","mapValues",0,0,"","","System","Returns an array with the values of map.","","","","mapValues:

``` sql
SELECT mapValues(map('k1', 'v1', 'k2', 'v2'))
```

``` text

```
","Map"
"24.7.5.37","mapConcat",0,0,"","","System","The same as arrayConcat.","","","","mapConcat:

``` sql
SELECT mapConcat(map('k1', 'v1'), map('k2', 'v2'))
```

``` text

```
","Map"
"24.7.5.37","toDate32",0,0,"","","System","","","","","",""
"24.7.5.37","lowCardinalityIndices",0,0,"","","System","","","","","",""
"24.7.5.37","decrypt",0,0,"","","System","","","","","",""
"24.7.5.37","logTrace",0,0,"","","System","","","","","",""
"24.7.5.37","toInt16OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","timeSlots",0,0,"","","System","","","","","",""
"24.7.5.37","mapContains",0,0,"","","System","Checks whether the map has the specified key.","","","","mapContains:

``` sql
SELECT mapContains(map('k1', 'v1', 'k2', 'v2'), 'k1')
```

``` text

```
","Map"
"24.7.5.37","char",0,1,"","","System","","","","","",""
"24.7.5.37","h3GetIndexesFromUnidirectionalEdge",0,0,"","","System","","","","","",""
"24.7.5.37","JSONExtractKeys",0,0,"","","System","","","","","",""
"24.7.5.37","JSONExtractKeysAndValuesRaw",0,0,"","","System","","","","","",""
"24.7.5.37","toUInt16OrNull",0,0,"","","System","","","","","",""
"24.7.5.37","JSONExtractRaw",0,0,"","","System","","","","","",""
"24.7.5.37","JSONExtractString",0,0,"","","System","","","","","",""
"24.7.5.37","JSONKey",0,0,"","","System","","","","","",""
"24.7.5.37","JSONLength",0,0,"","","System","","","","","",""
"24.7.5.37","isValidJSON",0,0,"","","System","","","","","",""
