"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"23.5.1.3174","polygonsEqualsCartesian",0,0,"","","System","","","","","",""
"23.5.1.3174","h3GetPentagonIndexes",0,0,"","","System","","","","","",""
"23.5.1.3174","JSON_VALUE",0,0,"","","System","","","","","",""
"23.5.1.3174","intHash64",0,0,"","","System","","","","","",""
"23.5.1.3174","intHash32",0,0,"","","System","","","","","",""
"23.5.1.3174","multiSearchFirstIndexUTF8",0,0,"","","System","","","","","",""
"23.5.1.3174","getSetting",0,0,"","","System","","","","","",""
"23.5.1.3174","isValidUTF8",0,0,"","","System","","","","","",""
"23.5.1.3174","toIntervalHour",0,0,"","","System","","","","","",""
"23.5.1.3174","toIntervalMinute",0,0,"","","System","","","","","",""
"23.5.1.3174","toIntervalMillisecond",0,0,"","","System","","","","","",""
"23.5.1.3174","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"23.5.1.3174","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"23.5.1.3174","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toIPv6OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toIPv4OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toUUIDOrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","parseDateTimeBestEffort",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal128OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal64OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal32OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toDateTimeOrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toDate32OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toDateOrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toFloat64OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt256OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt128OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt64OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt128OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt64OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt8OrNull",0,0,"","","System","","","","","",""
"23.5.1.3174","toIPv6OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toIPv4OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal256OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal64OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal32OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toDate32OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toDateOrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toFloat64OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toFloat32OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt128OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt64OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt16OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt128OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt32OrZero",0,0,"","","System","","","","","",""
"23.5.1.3174","toString",0,0,"","","System","","","","","",""
"23.5.1.3174","toDateTime",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal128",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal64",0,0,"","","System","","","","","",""
"23.5.1.3174","toFloat64",0,0,"","","System","","","","","",""
"23.5.1.3174","toFloat32",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt128",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt32",0,0,"","","System","","","","","",""
"23.5.1.3174","toInt8",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt256",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt64",0,0,"","","System","","","","","",""
"23.5.1.3174","toDecimal32",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt32",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt8",0,0,"","","System","","","","","",""
"23.5.1.3174","blockSize",0,0,"","","System","","","","","",""
"23.5.1.3174","toUInt16",0,0,"","","System","","","","","",""
"23.5.1.3174","isNotNull",0,0,"","","System","","","","","",""
"23.5.1.3174","UUIDStringToNum",0,0,"","","System","","","","","",""
"23.5.1.3174","roundDown",0,0,"","","System","","","","","",""
"23.5.1.3174","trunc",0,1,"","","System","","","","","",""
"23.5.1.3174","ceil",0,1,"","","System","","","","","",""
"23.5.1.3174","roundBankers",0,0,"","","System","","","","","",""
"23.5.1.3174","round",0,1,"","","System","","","","","",""
"23.5.1.3174","regionToName",0,0,"","","System","","","","","",""
"23.5.1.3174","regionIn",0,0,"","","System","","","","","",""
"23.5.1.3174","toUUID",0,0,"","","System","","","","","",""
"23.5.1.3174","regionToCountry",0,0,"","","System","","","","","",""
"23.5.1.3174","regionToArea",0,0,"","","System","","","","","",""
"23.5.1.3174","regionToCity",0,0,"","","System","","","","","",""
"23.5.1.3174","cutQueryString",0,0,"","","System","","","","","",""
"23.5.1.3174","BLAKE3",0,0,"","","System","
Calculates BLAKE3 hash string and returns the resulting set of bytes as FixedString.
This cryptographic hash-function is integrated into ClickHouse with BLAKE3 Rust library.
The function is rather fast and shows approximately two times faster performance compared to SHA-2, while generating hashes of the same length as SHA-256.
It returns a BLAKE3 hash as a byte array with type FixedString(32).
","","","","hash:

``` sql
SELECT hex(BLAKE3('ABC'))
```

``` text

```
","Hash, Hash"
"23.5.1.3174","wyHash64",0,0,"","","System","","","","","",""
"23.5.1.3174","xxHash32",0,0,"","","System","","","","","",""
"23.5.1.3174","javaHashUTF16LE",0,0,"","","System","","","","","",""
"23.5.1.3174","javaHash",0,0,"","","System","","","","","",""
"23.5.1.3174","URLHash",0,0,"","","System","","","","","",""
"23.5.1.3174","metroHash64",0,0,"","","System","","","","","",""
"23.5.1.3174","farmHash64",0,0,"","","System","","","","","",""
"23.5.1.3174","farmFingerprint64",0,0,"","","System","","","","","",""
"23.5.1.3174","sipHash128Reference",0,0,"","","System","Like [sipHash128](#hash_functions-siphash128) but implements the 128-bit algorithm from the original authors of SipHash.","","","","hash:

``` sql
SELECT hex(sipHash128Reference('foo', '\x01', 3))
```

``` text

```
","Hash, Hash"
"23.5.1.3174","sipHash128",0,0,"","","System","","","","","",""
"23.5.1.3174","mapExtractKeyLike",0,0,"","","System","Returns a map with elements which key matches the specified pattern.","","","","mapExtractKeyLike:

``` sql
SELECT mapExtractKeyLike(map('k1-1', 1, 'k2-1', 2), 'k1%')
```

``` text

```
","Map, Map"
"23.5.1.3174","sipHash128ReferenceKeyed",0,0,"","","System","Same as [sipHash128Reference](#hash_functions-siphash128reference) but additionally takes an explicit key argument instead of using a fixed key.","","","","hash:

``` sql
SELECT hex(sipHash128ReferenceKeyed((506097522914230528, 1084818905618843912),'foo', '\x01', 3));
```

``` text

```
","Hash, Hash"
"23.5.1.3174","mapPartialSort",0,0,"","","System","The same as arrayReverseSort.","","","","mapPartialSort:

``` sql
SELECT mapPartialSort((k, v) -> v, 2, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"23.5.1.3174","mapSort",0,0,"","","System","The same as arraySort.","","","","mapSort:

``` sql
SELECT mapSort((k, v) -> v, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"23.5.1.3174","mapAll",0,0,"","","System","The same as arrayAll.","","","","mapAll:

``` sql
SELECT mapAll((k, v) -> v = 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
