"ch_version","name","is_aggregate","is_deterministic","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"23.11.4.24","JSON_VALUE",0,1,0,"","","System","","","","","",""
"23.11.4.24","intHash64",0,1,0,"","","System","","","","","",""
"23.11.4.24","intHash32",0,1,0,"","","System","","","","","",""
"23.11.4.24","multiSearchFirstIndexUTF8",0,1,0,"","","System","","","","","",""
"23.11.4.24","polygonsDistanceCartesian",0,1,0,"","","System","","","","","",""
"23.11.4.24","h3EdgeLengthKm",0,1,0,"","","System","","","","","",""
"23.11.4.24","fuzzBits",0,0,0,"","","System","","","","","",""
"23.11.4.24","IPv4NumToStringClassC",0,1,0,"","","System","","","","","",""
"23.11.4.24","IPv4NumToString",0,1,0,"","","System","","","","","",""
"23.11.4.24","isIPv6String",0,1,0,"","","System","","","","","",""
"23.11.4.24","JSON_QUERY",0,1,0,"","","System","","","","","",""
"23.11.4.24","isIPv4String",0,1,0,"","","System","","","","","",""
"23.11.4.24","IPv4CIDRToRange",0,1,0,"","","System","","","","","",""
"23.11.4.24","IPv6CIDRToRange",0,1,0,"","","System","","","","","",""
"23.11.4.24","MACStringToNum",0,1,0,"","","System","","","","","",""
"23.11.4.24","cutIPv6",0,1,0,"","","System","","","","","",""
"23.11.4.24","polygonsDistanceSpherical",0,1,0,"","","System","","","","","",""
"23.11.4.24","bitHammingDistance",0,1,0,"","","System","","","","","",""
"23.11.4.24","IPv4StringToNumOrDefault",0,1,0,"","","System","","","","","",""
"23.11.4.24","UUIDNumToString",0,1,0,"","","System","","","","","",""
"23.11.4.24","toIntervalHour",0,1,0,"","","System","","","","","",""
"23.11.4.24","toIntervalMinute",0,1,0,"","","System","","","","","",""
"23.11.4.24","toIntervalMillisecond",0,1,0,"","","System","","","","","",""
"23.11.4.24","parseDateTime64BestEffortUSOrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","parseDateTime64BestEffortOrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","parseDateTime64BestEffort",0,1,0,"","","System","","","","","",""
"23.11.4.24","parseDateTime32BestEffort",0,1,0,"","","System","","","","","",""
"23.11.4.24","parseDateTimeBestEffortOrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","parseDateTimeBestEffortOrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toIPv6OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toIPv4OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUUIDOrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","parseDateTimeBestEffort",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal128OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal64OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal32OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDateTimeOrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDate32OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDateOrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toFloat64OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt128OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt64OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt128OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt64OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt8OrNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","toIPv6OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal256OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal64OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal32OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDate32OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDateOrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toFloat64OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toFloat32OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt128OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt64OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt16OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt128OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt32OrZero",0,1,0,"","","System","","","","","",""
"23.11.4.24","toString",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDateTime",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal128",0,1,0,"","","System","","","","","",""
"23.11.4.24","toFloat64",0,1,0,"","","System","","","","","",""
"23.11.4.24","toFloat32",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt128",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt32",0,1,0,"","","System","","","","","",""
"23.11.4.24","toInt8",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt256",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt64",0,1,0,"","","System","","","","","",""
"23.11.4.24","toDecimal32",0,1,0,"","","System","","","","","",""
"23.11.4.24","toUInt32",0,1,0,"","","System","","","","","",""
"23.11.4.24","UUIDStringToNum",0,1,0,"","","System","","","","","",""
"23.11.4.24","roundDown",0,1,0,"","","System","","","","","",""
"23.11.4.24","trunc",0,1,1,"","","System","","","","","",""
"23.11.4.24","roundBankers",0,1,0,"","","System","","","","","",""
"23.11.4.24","round",0,1,1,"","","System","","","","","",""
"23.11.4.24","blockSize",0,0,0,"","","System","","","","","",""
"23.11.4.24","toUInt16",0,1,0,"","","System","","","","","",""
"23.11.4.24","isNotNull",0,1,0,"","","System","","","","","",""
"23.11.4.24","regionToName",0,\N,0,"","","System","","","","","",""
"23.11.4.24","toUUID",0,1,0,"","","System","","","","","",""
"23.11.4.24","regionToCountry",0,\N,0,"","","System","","","","","",""
"23.11.4.24","regionToArea",0,\N,0,"","","System","","","","","",""
"23.11.4.24","regionToCity",0,\N,0,"","","System","","","","","",""
"23.11.4.24","cutQueryString",0,1,0,"","","System","","","","","",""
"23.11.4.24","BLAKE3",0,1,0,"","","System","
Calculates BLAKE3 hash string and returns the resulting set of bytes as FixedString.
This cryptographic hash-function is integrated into ClickHouse with BLAKE3 Rust library.
The function is rather fast and shows approximately two times faster performance compared to SHA-2, while generating hashes of the same length as SHA-256.
It returns a BLAKE3 hash as a byte array with type FixedString(32).
","","","","hash:

``` sql
SELECT hex(BLAKE3('ABC'))
```

``` text

```
","Hash, Hash"
"23.11.4.24","wyHash64",0,1,0,"","","System","","","","","",""
