"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"23.8.16.35","JSON_VALUE",0,0,"","","System","","","","","",""
"23.8.16.35","intHash64",0,0,"","","System","","","","","",""
"23.8.16.35","intHash32",0,0,"","","System","","","","","",""
"23.8.16.35","multiSearchFirstIndexUTF8",0,0,"","","System","","","","","",""
"23.8.16.35","getSetting",0,0,"","","System","","","","","",""
"23.8.16.35","isValidUTF8",0,0,"","","System","","","","","",""
"23.8.16.35","toUTCTimestamp",0,0,"","","System","","","","","",""
"23.8.16.35","endsWith",0,0,"","","System","","","","","",""
"23.8.16.35","toIntervalHour",0,0,"","","System","","","","","",""
"23.8.16.35","toIntervalMinute",0,0,"","","System","","","","","",""
"23.8.16.35","toIntervalMillisecond",0,0,"","","System","","","","","",""
"23.8.16.35","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"23.8.16.35","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"23.8.16.35","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"23.8.16.35","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"23.8.16.35","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"23.8.16.35","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toIPv6OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toIPv4OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toUUIDOrNull",0,0,"","","System","","","","","",""
"23.8.16.35","parseDateTimeBestEffort",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal128OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal64OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal32OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toDateTimeOrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toDate32OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toDateOrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toFloat64OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toInt256OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toInt128OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toInt64OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt128OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt64OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt8OrNull",0,0,"","","System","","","","","",""
"23.8.16.35","toIPv6OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toIPv4OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal256OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal64OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal32OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toDate32OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toDateOrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toFloat64OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toFloat32OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toInt128OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toInt64OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toInt16OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt128OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt32OrZero",0,0,"","","System","","","","","",""
"23.8.16.35","toString",0,0,"","","System","","","","","",""
"23.8.16.35","toDateTime",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal128",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal64",0,0,"","","System","","","","","",""
"23.8.16.35","toFloat64",0,0,"","","System","","","","","",""
"23.8.16.35","toFloat32",0,0,"","","System","","","","","",""
"23.8.16.35","toInt128",0,0,"","","System","","","","","",""
"23.8.16.35","toInt32",0,0,"","","System","","","","","",""
"23.8.16.35","toInt8",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt256",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt64",0,0,"","","System","","","","","",""
"23.8.16.35","toDecimal32",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt32",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt8",0,0,"","","System","","","","","",""
"23.8.16.35","blockSize",0,0,"","","System","","","","","",""
"23.8.16.35","toUInt16",0,0,"","","System","","","","","",""
"23.8.16.35","isNotNull",0,0,"","","System","","","","","",""
"23.8.16.35","UUIDStringToNum",0,0,"","","System","","","","","",""
"23.8.16.35","roundDown",0,0,"","","System","","","","","",""
"23.8.16.35","trunc",0,1,"","","System","","","","","",""
"23.8.16.35","ceil",0,1,"","","System","","","","","",""
"23.8.16.35","roundBankers",0,0,"","","System","","","","","",""
"23.8.16.35","round",0,1,"","","System","","","","","",""
"23.8.16.35","regionToName",0,0,"","","System","","","","","",""
"23.8.16.35","toUUID",0,0,"","","System","","","","","",""
"23.8.16.35","regionToCountry",0,0,"","","System","","","","","",""
"23.8.16.35","regionToArea",0,0,"","","System","","","","","",""
"23.8.16.35","regionToCity",0,0,"","","System","","","","","",""
"23.8.16.35","cutQueryString",0,0,"","","System","","","","","",""
"23.8.16.35","BLAKE3",0,0,"","","System","
Calculates BLAKE3 hash string and returns the resulting set of bytes as FixedString.
This cryptographic hash-function is integrated into ClickHouse with BLAKE3 Rust library.
The function is rather fast and shows approximately two times faster performance compared to SHA-2, while generating hashes of the same length as SHA-256.
It returns a BLAKE3 hash as a byte array with type FixedString(32).
","","","","hash:

``` sql
SELECT hex(BLAKE3('ABC'))
```

``` text

```
","Hash, Hash"
"23.8.16.35","wyHash64",0,0,"","","System","","","","","",""
"23.8.16.35","xxHash32",0,0,"","","System","","","","","",""
"23.8.16.35","javaHashUTF16LE",0,0,"","","System","","","","","",""
"23.8.16.35","javaHash",0,0,"","","System","","","","","",""
"23.8.16.35","URLHash",0,0,"","","System","","","","","",""
"23.8.16.35","metroHash64",0,0,"","","System","","","","","",""
"23.8.16.35","farmHash64",0,0,"","","System","","","","","",""
"23.8.16.35","farmFingerprint64",0,0,"","","System","","","","","",""
"23.8.16.35","sipHash128Reference",0,0,"","","System","Like [sipHash128](#hash_functions-siphash128) but implements the 128-bit algorithm from the original authors of SipHash.","","","","hash:

``` sql
SELECT hex(sipHash128Reference('foo', '\x01', 3))
```

``` text

```
","Hash, Hash"
"23.8.16.35","sipHash128",0,0,"","","System","","","","","",""
