"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"25.4.2.31","halfMD5",0,0,"","","System","
[Interprets](../..//sql-reference/functions/type-conversion-functions.md/#type_conversion_functions-reinterpretAsString) all the input
parameters as strings and calculates the MD5 hash value for each of them. Then combines hashes, takes the first 8 bytes of the hash of the
resulting string, and interprets them as [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order. The function is
relatively slow (5 million short strings per second per processor core).

Consider using the [sipHash64](../../sql-reference/functions/hash-functions.md/#hash_functions-siphash64) function instead.
                       ","SELECT halfMD5(par1,par2,...,parN);","- `par1,par2,...,parN` — 
The function takes a variable number of input parameters. Arguments can be any of the supported data types. For some data types calculated
value of hash function may be the same for the same values even if types of arguments differ (integers of different size, named and unnamed
Tuple with the same data, Map and the corresponding Array(Tuple(key, value)) type with the same data).
                       
","The computed half MD5 hash of the given input params returned as a [UInt64](../../../sql-reference/data-types/int-uint.md) in big-endian byte order.",":

```sql
SELECT HEX(halfMD5('abc', 'cde', 'fgh'));
```

Result:

```text

┌─hex(halfMD5('abc', 'cde', 'fgh'))─┐
│ 2C9506B7374CFAF4                  │
└───────────────────────────────────┘
            
```
",""
"25.4.2.31","wyHash64",0,0,"","","System","","","","","",""
"25.4.2.31","xxHash64",0,0,"","","System","","","","","",""
"25.4.2.31","javaHashUTF16LE",0,0,"","","System","","","","","",""
"25.4.2.31","javaHash",0,0,"","","System","","","","","",""
"25.4.2.31","metroHash64",0,0,"","","System","","","","","",""
"25.4.2.31","farmFingerprint64",0,0,"","","System","","","","","",""
"25.4.2.31","sipHash128",0,0,"","","System","","","","","",""
"25.4.2.31","log2",0,1,"","","System","","","","","",""
"25.4.2.31","regionToName",0,0,"","","System","","","","","",""
"25.4.2.31","regionIn",0,0,"","","System","","","","","",""
"25.4.2.31","cityHash64",0,0,"","","System","","","","","",""
"25.4.2.31","regionToTopContinent",0,0,"","","System","","","","","",""
"25.4.2.31","regionToArea",0,0,"","","System","","","","","",""
"25.4.2.31","regionToCity",0,0,"","","System","","","","","",""
"25.4.2.31","cutQueryString",0,0,"","","System","","","","","",""
"25.4.2.31","UUIDStringToNum",0,0,"","","System","","","","","",""
"25.4.2.31","roundDown",0,0,"","","System","","","","","",""
"25.4.2.31","trunc",0,1,"","","System","","","","","",""
"25.4.2.31","ceil",0,1,"","","System","","","","","",""
"25.4.2.31","floor",0,1,"","","System","","","","","",""
"25.4.2.31","roundBankers",0,0,"","","System","","","","","",""
"25.4.2.31","multiFuzzyMatchAnyIndex",0,0,"","","System","","","","","",""
"25.4.2.31","blockSerializedSize",0,0,"","","System","","","","","",""
"25.4.2.31","generateSerialID",0,0,"","","System","
Generates and returns sequential numbers starting from the previous counter value.
This function takes a constant string argument - a series identifier.

The server should be configured with Keeper.
The series are stored in Keeper nodes under the path, which can be configured in `series_keeper_path` in the server configuration.
","generateSerialID('series_identifier')","- `series_identifier` — Series identifier, (a short constant String)
","Sequential numbers starting from the previous counter value","first call:

```sql
SELECT generateSerialID('id1')
```

Result:

```text

┌─generateSerialID('id1')──┐
│                        1 │
└──────────────────────────┘
```
second call:

```sql
SELECT generateSerialID('id1')
```

Result:

```text

┌─generateSerialID('id1')──┐
│                        2 │
└──────────────────────────┘
```
column call:

```sql
SELECT *, generateSerialID('id1') FROM test_table
```

Result:

```text

┌─CounterID─┬─UserID─┬─ver─┬─generateSerialID('id1')──┐
│         1 │      3 │   3 │                        3 │
│         1 │      1 │   1 │                        4 │
│         1 │      2 │   2 │                        5 │
│         1 │      5 │   5 │                        6 │
│         1 │      4 │   4 │                        7 │
└───────────┴────────┴─────┴──────────────────────────┘
                  
```
","Other"
"25.4.2.31","polygonsDistanceCartesian",0,0,"","","System","","","","","",""
"25.4.2.31","unbin",0,1,"","","System","","","","","",""
"25.4.2.31","unhex",0,1,"","","System","","","","","",""
"25.4.2.31","hex",0,1,"","","System","","","","","",""
"25.4.2.31","ngramSearchCaseInsensitiveUTF8",0,0,"","","System","","","","","",""
"25.4.2.31","ngramSearchCaseInsensitive",0,0,"","","System","","","","","",""
"25.4.2.31","ngramDistance",0,0,"","","System","","","","","",""
"25.4.2.31","__bitBoolMaskOr",0,0,"","","System","","","","","",""
"25.4.2.31","extractAllGroupsVertical",0,0,"","","System","","","","","",""
"25.4.2.31","getTypeSerializationStreams",0,0,"","","System","","","","","",""
"25.4.2.31","gcd",0,0,"","","System","","","","","",""
"25.4.2.31","toIntervalHour",0,0,"","","System","","","","","",""
"25.4.2.31","toIntervalMinute",0,0,"","","System","","","","","",""
"25.4.2.31","toIntervalMillisecond",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTime64BestEffortUS",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"25.4.2.31","detectProgrammingLanguage",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTimeBestEffortUSOrNull",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"25.4.2.31","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"25.4.2.31","toIPv6OrNull",0,0,"","","System","","","","","",""
"25.4.2.31","toUUIDOrNull",0,0,"","","System","","","","","",""
"25.4.2.31","toDecimal64OrNull",0,0,"","","System","","","","","",""
"25.4.2.31","toDecimal32OrNull",0,0,"","","System","","","","","",""
"25.4.2.31","toDateTimeOrNull",0,0,"","","System","","","","","",""
"25.4.2.31","toDate32OrNull",0,0,"","","System","","","","","",""
"25.4.2.31","toDateOrNull",0,0,"","","System","","","","","",""
