"ch_version","name","description","allow_readonly"
"25.11.2.24","ytsaurus","Allows get data from YTsaurus.",0
"25.11.2.24","hudiCluster","The table function can be used to read the Hudi table stored on object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","deltaLakeCluster","The table function can be used to read the DeltaLake table stored on object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","paimonHDFSCluster","The table function can be used to read the Paimon table stored on HDFS virtual filesystem in parallel for many nodes in a specified cluster.",0
"25.11.2.24","paimonAzureCluster","The table function can be used to read the Paimon table stored on Azure object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","paimonS3Cluster","The table function can be used to read the Paimon table stored on S3 object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","icebergAzureCluster","The table function can be used to read the Iceberg table stored on Azure object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","icebergS3Cluster","The table function can be used to read the Iceberg table stored on S3 object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","deltaLakeS3Cluster","The table function can be used to read the DeltaLake table stored on S3 object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","deltaLakeLocal","The table function can be used to read the DeltaLake table stored locally.",0
"25.11.2.24","deltaLakeAzure","The table function can be used to read the DeltaLake table stored on Azure object store.",0
"25.11.2.24","paimonHDFS","The table function can be used to read the Paimon table stored on HDFS virtual filesystem.",0
"25.11.2.24","paimon","The table function can be used to read the Paimon table stored on S3 object store. Alias to paimonS3",0
"25.11.2.24","icebergLocal","The table function can be used to read the Iceberg table stored locally.",0
"25.11.2.24","icebergHDFS","The table function can be used to read the Iceberg table stored on HDFS virtual filesystem.",0
"25.11.2.24","icebergCluster","The table function can be used to read the Iceberg table stored on store from disk in parallel for many nodes in a specified cluster.",0
"25.11.2.24","icebergAzure","The table function can be used to read the Iceberg table stored on Azure object store.",0
"25.11.2.24","deltaLakeAzureCluster","The table function can be used to read the Iceberg table stored on Azure object store in parallel for many nodes in a specified cluster.",0
"25.11.2.24","icebergS3","The table function can be used to read the Iceberg table stored on S3 object store.",0
"25.11.2.24","iceberg","The table function can be used to read the Iceberg table stored on S3 object store. Alias to icebergS3",0
"25.11.2.24","hdfsCluster","The table function can be used to read the data stored on HDFS in parallel for many nodes in a specified cluster.",0
"25.11.2.24","paimonLocal","The table function can be used to read the Paimon table stored locally.",0
"25.11.2.24","azureBlobStorageCluster","The table function can be used to read the data stored on Azure Blob Storage in parallel for many nodes in a specified cluster.",0
"25.11.2.24","icebergHDFSCluster","The table function can be used to read the Iceberg table stored on HDFS virtual filesystem in parallel for many nodes in a specified cluster.",0
"25.11.2.24","s3Cluster","The table function can be used to read the data stored on S3 in parallel for many nodes in a specified cluster.",0
"25.11.2.24","oss","The table function can be used to read the data stored on OSS.",0
"25.11.2.24","timeSeriesMetrics","Provides direct access to the 'metrics' target table for a specified TimeSeries table.",0
"25.11.2.24","fuzzQuery","Perturbs a query string with random variations.",1
"25.11.2.24","timeSeriesData","Provides direct access to the 'data' target table for a specified TimeSeries table.",0
"25.11.2.24","mergeTreeProjection","Reading directly from MergeTree projection",1
"25.11.2.24","format","
Extracts table structure from data and parses it according to specified input format.
Syntax: `format(format_name, data)`.
Parameters:
    - `format_name` - the format of the data.
    - `data ` - String literal or constant expression that returns a string containing data in specified format.
Returned value: A table with data parsed from `data` argument according specified format and extracted schema.
",0
"25.11.2.24","paimonAzure","The table function can be used to read the Paimon table stored on Azure object store.",0
"25.11.2.24","loop","The table function can be used to continuously output query results in an infinite loop.",0
"25.11.2.24","postgresql","",0
"25.11.2.24","clusterAllReplicas","",1
"25.11.2.24","viewIfPermitted","",1
"25.11.2.24","view","",1
"25.11.2.24","jdbc","",0
"25.11.2.24","timeSeriesTags","Provides direct access to the 'tags' target table for a specified TimeSeries table.",0
"25.11.2.24","hdfs","The table function can be used to read the data stored on HDFS virtual filesystem.",0
"25.11.2.24","hive","",0
"25.11.2.24","dictionary","",0
"25.11.2.24","numbers_mt","",1
"25.11.2.24","mergeTreeIndex","Represents the contents of index and marks files of MergeTree tables. It can be used for introspection",1
"25.11.2.24","paimonS3","The table function can be used to read the Paimon table stored on S3 object store.",0
"25.11.2.24","generateRandom","",1
"25.11.2.24","merge","Creates a temporary Merge table. The structure will be derived from underlying tables by using a union of their columns and by deriving common types.",1
"25.11.2.24","url","",0
"25.11.2.24","zeros_mt","
                Generates a stream of zeros (a table with one column 'zero' of type 'UInt8') of specified size.
                This table function is used in performance tests, where you want to spend as little time as possible to data generation while testing some other parts of queries.
                In contrast to the `zeros`, this table function is using multiple threads for data generation, according to the `max_threads` setting.
                Example:
                [example:1]
                This query will test the speed of `randomPrintableASCII` function using multiple threads.
                See also the `system.zeros` table.",0
"25.11.2.24","executable","",0
"25.11.2.24","fuzzJSON","Perturbs a JSON string with random variations.",1
"25.11.2.24","deltaLakeS3","The table function can be used to read the DeltaLake table stored on S3.",0
"25.11.2.24","urlCluster","",0
"25.11.2.24","fileCluster","This table function is used for distributed reading of files in cluster nodes filesystems.",0
"25.11.2.24","values","",1
"25.11.2.24","file","",0
"25.11.2.24","timeSeriesSelector","Reads time series from a specified TimeSeries table.",0
"25.11.2.24","redis","",0
"25.11.2.24","zeros","
                Generates a stream of zeros (a table with one column 'zero' of type 'UInt8') of specified size.
                This table function is used in performance tests, where you want to spend as little time as possible to data generation while testing some other parts of queries.
                In contrast to the `zeros_mt`, this table function is using single thread for data generation.
                Example:
                [example:1]
                This query will test the speed of `randomPrintableASCII` function using single thread.
                See also the `system.zeros_mt` table.",0
"25.11.2.24","input","",0
"25.11.2.24","mysql","",0
"25.11.2.24","odbc","",0
"25.11.2.24","generateSeries","",1
"25.11.2.24","mongodb","Allows get data from MongoDB collection.",0
"25.11.2.24","generate_series","",1
"25.11.2.24","prometheusQuery","Evaluates a prometheus query using data from a specified TimeSeries table.",0
"25.11.2.24","deltaLake","The table function can be used to read the DeltaLake table stored on S3, alias of deltaLakeS3.",0
"25.11.2.24","sqlite","",0
"25.11.2.24","arrowFlight","Allows to perform queries on data exposed via an Apache Arrow Flight server.",0
"25.11.2.24","cluster","",1
"25.11.2.24","gcs","The table function can be used to read the data stored on GCS.",0
"25.11.2.24","paimonCluster","The table function can be used to read the Paimon table stored on store from disk in parallel for many nodes in a specified cluster.",0
"25.11.2.24","remoteSecure","",0
"25.11.2.24","numbers","",1
"25.11.2.24","azureBlobStorage","The table function can be used to read the data stored on Azure Blob Storage.",0
"25.11.2.24","prometheusQueryRange","Evaluates a prometheus query using data from a specified TimeSeries table over a range of timestamps.",0
