"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description"
"23.2.3.17","polygonsEqualsCartesian",0,0,"","","System",""
"23.2.3.17","h3GetPentagonIndexes",0,0,"","","System",""
"23.2.3.17","JSON_VALUE",0,0,"","","System",""
"23.2.3.17","intHash64",0,0,"","","System",""
"23.2.3.17","intHash32",0,0,"","","System",""
"23.2.3.17","multiSearchFirstIndexUTF8",0,0,"","","System",""
"23.2.3.17","getSetting",0,0,"","","System",""
"23.2.3.17","isValidUTF8",0,0,"","","System",""
"23.2.3.17","toIntervalHour",0,0,"","","System",""
"23.2.3.17","toIntervalMinute",0,0,"","","System",""
"23.2.3.17","toIntervalMillisecond",0,0,"","","System",""
"23.2.3.17","parseDateTime64BestEffortUSOrZero",0,0,"","","System",""
"23.2.3.17","parseDateTime64BestEffortOrZero",0,0,"","","System",""
"23.2.3.17","parseDateTime64BestEffort",0,0,"","","System",""
"23.2.3.17","parseDateTime32BestEffort",0,0,"","","System",""
"23.2.3.17","parseDateTimeBestEffortOrNull",0,0,"","","System",""
"23.2.3.17","parseDateTimeBestEffortOrZero",0,0,"","","System",""
"23.2.3.17","toIPv6OrNull",0,0,"","","System",""
"23.2.3.17","toIPv4OrNull",0,0,"","","System",""
"23.2.3.17","toUUIDOrNull",0,0,"","","System",""
"23.2.3.17","parseDateTimeBestEffort",0,0,"","","System",""
"23.2.3.17","toDecimal128OrNull",0,0,"","","System",""
"23.2.3.17","toDecimal64OrNull",0,0,"","","System",""
"23.2.3.17","toDecimal32OrNull",0,0,"","","System",""
"23.2.3.17","toDateTimeOrNull",0,0,"","","System",""
"23.2.3.17","toDate32OrNull",0,0,"","","System",""
"23.2.3.17","toDateOrNull",0,0,"","","System",""
"23.2.3.17","toFloat64OrNull",0,0,"","","System",""
"23.2.3.17","toInt256OrNull",0,0,"","","System",""
"23.2.3.17","toInt128OrNull",0,0,"","","System",""
"23.2.3.17","toInt64OrNull",0,0,"","","System",""
"23.2.3.17","toUInt128OrNull",0,0,"","","System",""
"23.2.3.17","toUInt64OrNull",0,0,"","","System",""
"23.2.3.17","toUInt8OrNull",0,0,"","","System",""
"23.2.3.17","toIPv6OrZero",0,0,"","","System",""
"23.2.3.17","toIPv4OrZero",0,0,"","","System",""
"23.2.3.17","toDecimal256OrZero",0,0,"","","System",""
"23.2.3.17","toDecimal64OrZero",0,0,"","","System",""
"23.2.3.17","toDecimal32OrZero",0,0,"","","System",""
"23.2.3.17","toDate32OrZero",0,0,"","","System",""
"23.2.3.17","toDateOrZero",0,0,"","","System",""
"23.2.3.17","toFloat64OrZero",0,0,"","","System",""
"23.2.3.17","toFloat32OrZero",0,0,"","","System",""
"23.2.3.17","toInt128OrZero",0,0,"","","System",""
"23.2.3.17","toInt64OrZero",0,0,"","","System",""
"23.2.3.17","toInt16OrZero",0,0,"","","System",""
"23.2.3.17","toUInt128OrZero",0,0,"","","System",""
"23.2.3.17","toUInt32OrZero",0,0,"","","System",""
"23.2.3.17","toString",0,0,"","","System",""
"23.2.3.17","toDateTime",0,0,"","","System",""
"23.2.3.17","toDecimal128",0,0,"","","System",""
"23.2.3.17","toDecimal64",0,0,"","","System",""
"23.2.3.17","toFloat64",0,0,"","","System",""
"23.2.3.17","toFloat32",0,0,"","","System",""
"23.2.3.17","toInt128",0,0,"","","System",""
"23.2.3.17","toInt32",0,0,"","","System",""
"23.2.3.17","toInt8",0,0,"","","System",""
"23.2.3.17","toUInt256",0,0,"","","System",""
"23.2.3.17","toUInt64",0,0,"","","System",""
"23.2.3.17","toDecimal32",0,0,"","","System",""
"23.2.3.17","toUInt32",0,0,"","","System",""
"23.2.3.17","toUInt8",0,0,"","","System",""
"23.2.3.17","blockSize",0,0,"","","System",""
"23.2.3.17","toUInt16",0,0,"","","System",""
"23.2.3.17","isNotNull",0,0,"","","System",""
"23.2.3.17","UUIDStringToNum",0,0,"","","System",""
"23.2.3.17","roundDown",0,0,"","","System",""
"23.2.3.17","trunc",0,1,"","","System",""
"23.2.3.17","ceil",0,1,"","","System",""
"23.2.3.17","roundBankers",0,0,"","","System",""
"23.2.3.17","round",0,1,"","","System",""
"23.2.3.17","regionToName",0,0,"","","System",""
"23.2.3.17","regionIn",0,0,"","","System",""
"23.2.3.17","toUUID",0,0,"","","System",""
"23.2.3.17","regionToCountry",0,0,"","","System",""
"23.2.3.17","regionToArea",0,0,"","","System",""
"23.2.3.17","regionToCity",0,0,"","","System",""
"23.2.3.17","cutQueryString",0,0,"","","System",""
"23.2.3.17","BLAKE3",0,0,"","","System","
Calculates BLAKE3 hash string and returns the resulting set of bytes as FixedString.
This cryptographic hash-function is integrated into ClickHouse with BLAKE3 Rust library.
The function is rather fast and shows approximately two times faster performance compared to SHA-2, while generating hashes of the same length as SHA-256.
It returns a BLAKE3 hash as a byte array with type FixedString(32).
"
"23.2.3.17","wyHash64",0,0,"","","System",""
"23.2.3.17","xxHash32",0,0,"","","System",""
"23.2.3.17","javaHashUTF16LE",0,0,"","","System",""
"23.2.3.17","javaHash",0,0,"","","System",""
"23.2.3.17","URLHash",0,0,"","","System",""
"23.2.3.17","metroHash64",0,0,"","","System",""
"23.2.3.17","farmHash64",0,0,"","","System",""
"23.2.3.17","farmFingerprint64",0,0,"","","System",""
"23.2.3.17","sipHash128ReferenceKeyed",0,0,"","","System","Same as [sipHash128Reference](#hash_functions-siphash128reference) but additionally takes an explicit key argument instead of using a fixed key."
"23.2.3.17","sipHash128Reference",0,0,"","","System","Like [sipHash128](#hash_functions-siphash128) but implements the 128-bit algorithm from the original authors of SipHash."
"23.2.3.17","sipHash128",0,0,"","","System",""
"23.2.3.17","toDate32",0,0,"","","System",""
"23.2.3.17","lowCardinalityIndices",0,0,"","","System",""
"23.2.3.17","decrypt",0,0,"","","System",""
"23.2.3.17","logTrace",0,0,"","","System",""
"23.2.3.17","toInt16OrNull",0,0,"","","System",""
"23.2.3.17","timeSlots",0,0,"","","System",""
"23.2.3.17","stringToH3",0,0,"","","System",""
"23.2.3.17","asinh",0,0,"","","System",""
"23.2.3.17","cutWWW",0,0,"","","System",""
"23.2.3.17","toInt8OrZero",0,0,"","","System",""
"23.2.3.17","SHA1",0,0,"","","System",""
"23.2.3.17","MD5",0,0,"","","System",""
"23.2.3.17","halfMD5",0,0,"","","System",""
"23.2.3.17","equals",0,0,"","","System",""
"23.2.3.17","geohashesInBox",0,0,"","","System",""
"23.2.3.17","JSONExtractKeys",0,0,"","","System",""
"23.2.3.17","JSONExtractKeysAndValuesRaw",0,0,"","","System",""
"23.2.3.17","toUInt16OrNull",0,0,"","","System",""
"23.2.3.17","JSONExtractRaw",0,0,"","","System",""
"23.2.3.17","JSONExtractString",0,0,"","","System",""
"23.2.3.17","SHA512",0,0,"","","System",""
"23.2.3.17","JSONExtractFloat",0,0,"","","System",""
"23.2.3.17","JSONKey",0,0,"","","System",""
"23.2.3.17","JSONLength",0,0,"","","System",""
"23.2.3.17","isValidJSON",0,0,"","","System",""
"23.2.3.17","cbrt",0,0,"","","System",""
"23.2.3.17","s2ToGeo",0,0,"","","System",""
"23.2.3.17","sleepEachRow",0,0,"","","System",""
"23.2.3.17","windowID",0,0,"","","System",""
"23.2.3.17","hopStart",0,0,"","","System",""
"23.2.3.17","hop",0,0,"","","System",""
"23.2.3.17","detectTonality",0,0,"","","System",""
"23.2.3.17","toRelativeWeekNum",0,0,"","","System",""
"23.2.3.17","makeDateTime64",0,0,"","","System",""
"23.2.3.17","makeDateTime",0,0,"","","System",""
"23.2.3.17","makeDate",0,0,"","","System",""
"23.2.3.17","transactionLatestSnapshot",0,0,"","","System",""
"23.2.3.17","transactionID",0,0,"","","System",""
"23.2.3.17","extractGroups",0,0,"","","System",""
"23.2.3.17","__bitWrapperFunc",0,0,"","","System",""
"23.2.3.17","showCertificate",0,0,"","","System",""
"23.2.3.17","nested",0,0,"","","System","
Returns the array of tuples from multiple arrays.
"
"23.2.3.17","hashid",0,0,"","","System",""
"23.2.3.17","h3EdgeLengthM",0,0,"","","System",""
"23.2.3.17","UUIDNumToString",0,0,"","","System",""
"23.2.3.17","IPv4StringToNumOrDefault",0,0,"","","System",""
"23.2.3.17","IPv4NumToStringClassC",0,0,"","","System",""
"23.2.3.17","IPv4NumToString",0,0,"","","System",""
"23.2.3.17","isIPv6String",0,0,"","","System",""
"23.2.3.17","JSON_QUERY",0,0,"","","System",""
"23.2.3.17","isIPv4String",0,0,"","","System",""
"23.2.3.17","IPv4CIDRToRange",0,0,"","","System",""
"23.2.3.17","IPv6CIDRToRange",0,0,"","","System",""
"23.2.3.17","MACStringToNum",0,0,"","","System",""
"23.2.3.17","cutIPv6",0,0,"","","System",""
"23.2.3.17","snowflakeToDateTime64",0,0,"","","System",""
"23.2.3.17","radians",0,1,"","","System",""
"23.2.3.17","ifNotFinite",0,0,"","","System",""
"23.2.3.17","polygonAreaSpherical",0,0,"","","System",""
"23.2.3.17","base58Encode",0,0,"","","System",""
"23.2.3.17","currentUser",0,0,"","","System",""
"23.2.3.17","toIntervalQuarter",0,0,"","","System",""
"23.2.3.17","multiSearchAny",0,0,"","","System",""
"23.2.3.17","bitmapContains",0,0,"","","System",""
"23.2.3.17","bitmapHasAny",0,0,"","","System",""
"23.2.3.17","bitmapXor",0,0,"","","System",""
"23.2.3.17","bitmapOr",0,0,"","","System",""
"23.2.3.17","xxh3",0,0,"","","System","Calculates value of XXH3 64-bit hash function. Refer to https://github.com/Cyan4973/xxHash for detailed documentation."
"23.2.3.17","bitmapAnd",0,0,"","","System",""
"23.2.3.17","bitmapAndnotCardinality",0,0,"","","System",""
"23.2.3.17","IPv6StringToNumOrDefault",0,0,"","","System",""
"23.2.3.17","bitmapAndnot",0,0,"","","System",""
"23.2.3.17","bitmapXorCardinality",0,0,"","","System",""
"23.2.3.17","bitmapOrCardinality",0,0,"","","System",""
"23.2.3.17","bitmapAndCardinality",0,0,"","","System",""
"23.2.3.17","bitmapMin",0,0,"","","System",""
"23.2.3.17","bitmapCardinality",0,0,"","","System",""
"23.2.3.17","bitmapSubsetLimit",0,0,"","","System",""
"23.2.3.17","bitmapSubsetInRange",0,0,"","","System",""
"23.2.3.17","bitmapToArray",0,0,"","","System",""
"23.2.3.17","bitmapBuild",0,0,"","","System",""
"23.2.3.17","addSeconds",0,0,"","","System",""
"23.2.3.17","convertCharset",0,0,"","","System",""
"23.2.3.17","extractTextFromHTML",0,0,"","","System",""
"23.2.3.17","bitHammingDistance",0,0,"","","System",""
"23.2.3.17","polygonsDistanceSpherical",0,0,"","","System",""
"23.2.3.17","polygonsDistanceCartesian",0,0,"","","System",""
"23.2.3.17","h3EdgeLengthKm",0,0,"","","System",""
"23.2.3.17","fuzzBits",0,0,"","","System",""
"23.2.3.17","toUUIDOrZero",0,0,"","","System",""
"23.2.3.17","h3GetUnidirectionalEdge",0,0,"","","System",""
"23.2.3.17","JSONHas",0,0,"","","System",""
"23.2.3.17","getServerPort",0,0,"","","System",""
"23.2.3.17","runningDifference",0,0,"","","System",""
"23.2.3.17","addressToLineWithInlines",0,0,"","","System",""
"23.2.3.17","monthName",0,1,"","","System",""
"23.2.3.17","arrayReverseFill",0,0,"","","System",""
"23.2.3.17","arrayFill",0,0,"","","System",""
"23.2.3.17","addressToSymbol",0,0,"","","System",""
"23.2.3.17","aes_decrypt_mysql",0,0,"","","System",""
"23.2.3.17","pathFull",0,0,"","","System",""
"23.2.3.17","dictGetDescendants",0,0,"","","System","
Returns all descendants as if dictGetChildren function was applied level times recursively.
Accepts 3 parameters: name of the dictionary, key value - expression returning a UInt64-type value, level — hierarchy level - If level = 0 returns all descendants to the end - UInt8
Returned value: descendants for the key, type of Array(UInt64)
"
"23.2.3.17","enabledProfiles",0,0,"","","System",""
"23.2.3.17","dictHas",0,0,"","","System","
Checks whether a key is present in a dictionary.
Accepts 2 parameters: name of the dictionary, key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration.
Returned value: 0 if there is no key, 1 if there is a key, type of UInt8
"
"23.2.3.17","meiliMatch",0,0,"","","System",""
"23.2.3.17","dictGetIPv4OrDefault",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 4 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;
-- default values returned if the dictionary does not contain a row with the key value;

Returned value: value of the dictionary attribute parsed in the IPv4 if key is found, otherwise default value.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
"
"23.2.3.17","UTCTimestamp",0,1,"","","System","
Returns the current date and time at the moment of query analysis. The function is a constant expression.
Same as `now('UTC')`. Was added only for MySQL support. `now` is preferred.

Example:
[example:typical]
"
"23.2.3.17","dictGetFloat64OrDefault",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 4 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;
-- default values returned if the dictionary does not contain a row with the key value;

Returned value: value of the dictionary attribute parsed in the Float64 if key is found, otherwise default value.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
"
"23.2.3.17","s2RectAdd",0,0,"","","System",""
"23.2.3.17","dictGetFloat32OrDefault",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 4 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;
-- default values returned if the dictionary does not contain a row with the key value;

Returned value: value of the dictionary attribute parsed in the Float32 if key is found, otherwise default value.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
"
"23.2.3.17","dictGetInt64OrDefault",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 4 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;
-- default values returned if the dictionary does not contain a row with the key value;

Returned value: value of the dictionary attribute parsed in the Int64 if key is found, otherwise default value.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
"
"23.2.3.17","today",0,0,"","","System",""
"23.2.3.17","dictGetUInt32OrDefault",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 4 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;
-- default values returned if the dictionary does not contain a row with the key value;

Returned value: value of the dictionary attribute parsed in the UInt32 if key is found, otherwise default value.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
"
"23.2.3.17","h3IsPentagon",0,0,"","","System",""
"23.2.3.17","dictGetUInt16OrDefault",0,0,"","","System","
Retrieves values from a dictionary.

Accepts 4 parameters:
-- name of the dictionary;
-- name of the column of the dictionary or tuple of column names;
-- key value - expression returning dictionary key-type value or tuple-type value - depending on the dictionary configuration;
-- default values returned if the dictionary does not contain a row with the key value;

Returned value: value of the dictionary attribute parsed in the UInt16 if key is found, otherwise default value.

Throws an exception if cannot parse the value of the attribute or the value does not match the attribute data type.
"
"23.2.3.17","arrayIntersect",0,0,"","","System",""
