"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","categories"
"23.8.16.33","JSON_VALUE",0,0,"","","System","","","","","",""
"23.8.16.33","intHash64",0,0,"","","System","","","","","",""
"23.8.16.33","intHash32",0,0,"","","System","","","","","",""
"23.8.16.33","multiSearchFirstIndexUTF8",0,0,"","","System","","","","","",""
"23.8.16.33","getSetting",0,0,"","","System","","","","","",""
"23.8.16.33","isValidUTF8",0,0,"","","System","","","","","",""
"23.8.16.33","toUTCTimestamp",0,0,"","","System","","","","","",""
"23.8.16.33","endsWith",0,0,"","","System","","","","","",""
"23.8.16.33","toIntervalHour",0,0,"","","System","","","","","",""
"23.8.16.33","toIntervalMinute",0,0,"","","System","","","","","",""
"23.8.16.33","toIntervalMillisecond",0,0,"","","System","","","","","",""
"23.8.16.33","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","",""
"23.8.16.33","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","",""
"23.8.16.33","parseDateTime64BestEffort",0,0,"","","System","","","","","",""
"23.8.16.33","parseDateTime32BestEffort",0,0,"","","System","","","","","",""
"23.8.16.33","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","",""
"23.8.16.33","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toIPv6OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toIPv4OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toUUIDOrNull",0,0,"","","System","","","","","",""
"23.8.16.33","parseDateTimeBestEffort",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal128OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal64OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal32OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toDateTimeOrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toDate32OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toDateOrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toFloat64OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toInt256OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toInt128OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toInt64OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt128OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt64OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt8OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","toIPv6OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toIPv4OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal256OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal64OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal32OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toDate32OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toDateOrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toFloat64OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toFloat32OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toInt128OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toInt64OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toInt16OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt128OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt32OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","toString",0,0,"","","System","","","","","",""
"23.8.16.33","toDateTime",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal128",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal64",0,0,"","","System","","","","","",""
"23.8.16.33","toFloat64",0,0,"","","System","","","","","",""
"23.8.16.33","toFloat32",0,0,"","","System","","","","","",""
"23.8.16.33","toInt128",0,0,"","","System","","","","","",""
"23.8.16.33","toInt32",0,0,"","","System","","","","","",""
"23.8.16.33","toInt8",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt256",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt64",0,0,"","","System","","","","","",""
"23.8.16.33","toDecimal32",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt32",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt8",0,0,"","","System","","","","","",""
"23.8.16.33","blockSize",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt16",0,0,"","","System","","","","","",""
"23.8.16.33","isNotNull",0,0,"","","System","","","","","",""
"23.8.16.33","UUIDStringToNum",0,0,"","","System","","","","","",""
"23.8.16.33","roundDown",0,0,"","","System","","","","","",""
"23.8.16.33","trunc",0,1,"","","System","","","","","",""
"23.8.16.33","ceil",0,1,"","","System","","","","","",""
"23.8.16.33","roundBankers",0,0,"","","System","","","","","",""
"23.8.16.33","round",0,1,"","","System","","","","","",""
"23.8.16.33","regionToName",0,0,"","","System","","","","","",""
"23.8.16.33","toUUID",0,0,"","","System","","","","","",""
"23.8.16.33","regionToCountry",0,0,"","","System","","","","","",""
"23.8.16.33","regionToArea",0,0,"","","System","","","","","",""
"23.8.16.33","regionToCity",0,0,"","","System","","","","","",""
"23.8.16.33","cutQueryString",0,0,"","","System","","","","","",""
"23.8.16.33","BLAKE3",0,0,"","","System","
Calculates BLAKE3 hash string and returns the resulting set of bytes as FixedString.
This cryptographic hash-function is integrated into ClickHouse with BLAKE3 Rust library.
The function is rather fast and shows approximately two times faster performance compared to SHA-2, while generating hashes of the same length as SHA-256.
It returns a BLAKE3 hash as a byte array with type FixedString(32).
","","","","hash:

``` sql
SELECT hex(BLAKE3('ABC'))
```

``` text

```
","Hash, Hash"
"23.8.16.33","wyHash64",0,0,"","","System","","","","","",""
"23.8.16.33","xxHash32",0,0,"","","System","","","","","",""
"23.8.16.33","javaHashUTF16LE",0,0,"","","System","","","","","",""
"23.8.16.33","javaHash",0,0,"","","System","","","","","",""
"23.8.16.33","URLHash",0,0,"","","System","","","","","",""
"23.8.16.33","metroHash64",0,0,"","","System","","","","","",""
"23.8.16.33","farmHash64",0,0,"","","System","","","","","",""
"23.8.16.33","farmFingerprint64",0,0,"","","System","","","","","",""
"23.8.16.33","sipHash128Reference",0,0,"","","System","Like [sipHash128](#hash_functions-siphash128) but implements the 128-bit algorithm from the original authors of SipHash.","","","","hash:

``` sql
SELECT hex(sipHash128Reference('foo', '\x01', 3))
```

``` text

```
","Hash, Hash"
"23.8.16.33","sipHash128",0,0,"","","System","","","","","",""
"23.8.16.33","mapExtractKeyLike",0,0,"","","System","Returns a map with elements which key matches the specified pattern.","","","","mapExtractKeyLike:

``` sql
SELECT mapExtractKeyLike(map('k1-1', 1, 'k2-1', 2), 'k1%')
```

``` text

```
","Map, Map"
"23.8.16.33","sipHash128ReferenceKeyed",0,0,"","","System","Same as [sipHash128Reference](#hash_functions-siphash128reference) but additionally takes an explicit key argument instead of using a fixed key.","","","","hash:

``` sql
SELECT hex(sipHash128ReferenceKeyed((506097522914230528, 1084818905618843912),'foo', '\x01', 3));
```

``` text

```
","Hash, Hash"
"23.8.16.33","mapPartialSort",0,0,"","","System","The same as arrayReverseSort.","","","","mapPartialSort:

``` sql
SELECT mapPartialSort((k, v) -> v, 2, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"23.8.16.33","mapSort",0,0,"","","System","The same as arraySort.","","","","mapSort:

``` sql
SELECT mapSort((k, v) -> v, map('k1', 3, 'k2', 1, 'k3', 2))
```

``` text

```
","Map, Map"
"23.8.16.33","mapAll",0,0,"","","System","The same as arrayAll.","","","","mapAll:

``` sql
SELECT mapAll((k, v) -> v = 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
"23.8.16.33","mapFilter",0,0,"","","System","The same as arrayFilter.","","","","mapFilter:

``` sql
SELECT mapFilter((k, v) -> v > 1, map('k1', 1, 'k2', 2))
```

``` text

```
","Map, Map"
"23.8.16.33","char",0,1,"","","System","","","","","",""
"23.8.16.33","mapContains",0,0,"","","System","Checks whether the map has the specified key.","","","","mapContains:

``` sql
SELECT mapContains(map('k1', 'v1', 'k2', 'v2'), 'k1')
```

``` text

```
","Map, Map"
"23.8.16.33","toIPv4",0,0,"","","System","","","","","",""
"23.8.16.33","mapValues",0,0,"","","System","Returns an array with the values of map.","","","","mapValues:

``` sql
SELECT mapValues(map('k1', 'v1', 'k2', 'v2'))
```

``` text

```
","Map, Map"
"23.8.16.33","mapConcat",0,0,"","","System","The same as arrayConcat.","","","","mapConcat:

``` sql
SELECT mapConcat(map('k1', 'v1'), map('k2', 'v2'))
```

``` text

```
","Map, Map"
"23.8.16.33","toDate32",0,0,"","","System","","","","","",""
"23.8.16.33","lowCardinalityIndices",0,0,"","","System","","","","","",""
"23.8.16.33","decrypt",0,0,"","","System","","","","","",""
"23.8.16.33","logTrace",0,0,"","","System","","","","","",""
"23.8.16.33","toInt16OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","timeSlots",0,0,"","","System","","","","","",""
"23.8.16.33","stringToH3",0,0,"","","System","","","","","",""
"23.8.16.33","asinh",0,0,"","","System","","","","","",""
"23.8.16.33","cutWWW",0,0,"","","System","","","","","",""
"23.8.16.33","toInt8OrZero",0,0,"","","System","","","","","",""
"23.8.16.33","SHA1",0,0,"","","System","","","","","",""
"23.8.16.33","MD5",0,0,"","","System","","","","","",""
"23.8.16.33","halfMD5",0,0,"","","System","","","","","",""
"23.8.16.33","h3GetIndexesFromUnidirectionalEdge",0,0,"","","System","","","","","",""
"23.8.16.33","JSONExtractKeys",0,0,"","","System","","","","","",""
"23.8.16.33","JSONExtractKeysAndValuesRaw",0,0,"","","System","","","","","",""
"23.8.16.33","toUInt16OrNull",0,0,"","","System","","","","","",""
"23.8.16.33","JSONExtractRaw",0,0,"","","System","","","","","",""
"23.8.16.33","JSONExtractString",0,0,"","","System","","","","","",""
"23.8.16.33","SHA512",0,0,"","","System","","","","","",""
"23.8.16.33","JSONExtractFloat",0,0,"","","System","","","","","",""
"23.8.16.33","JSONKey",0,0,"","","System","","","","","",""
"23.8.16.33","JSONLength",0,0,"","","System","","","","","",""
"23.8.16.33","isValidJSON",0,0,"","","System","","","","","",""
"23.8.16.33","windowID",0,0,"","","System","","","","","",""
"23.8.16.33","hopStart",0,0,"","","System","","","","","",""
"23.8.16.33","hop",0,0,"","","System","","","","","",""
"23.8.16.33","detectTonality",0,0,"","","System","","","","","",""
"23.8.16.33","toRelativeWeekNum",0,0,"","","System","","","","","",""
"23.8.16.33","makeDateTime64",0,0,"","","System","","","","","",""
"23.8.16.33","makeDateTime",0,0,"","","System","","","","","",""
"23.8.16.33","makeDate",0,1,"","","System","","","","","",""
"23.8.16.33","showCertificate",0,0,"","","System","","","","","",""
"23.8.16.33","nested",0,0,"","","System","
Returns the array of tuples from multiple arrays.
","","","","nested:

``` sql
SELECT nested(['keys', 'values'], ['key_1', 'key_2'], ['value_1','value_2'])
```

``` text

```
","OtherFunctions, OtherFunctions"
"23.8.16.33","h3EdgeLengthM",0,0,"","","System","","","","","",""
"23.8.16.33","__bitWrapperFunc",0,0,"","","System","","","","","",""
"23.8.16.33","extractGroups",0,0,"","","System","","","","","",""
"23.8.16.33","transactionLatestSnapshot",0,0,"","","System","","","","","",""
"23.8.16.33","transactionID",0,0,"","","System","","","","","",""
"23.8.16.33","polygonsEqualsCartesian",0,0,"","","System","","","","","",""
"23.8.16.33","UUIDNumToString",0,0,"","","System","","","","","",""
"23.8.16.33","IPv4StringToNumOrDefault",0,0,"","","System","","","","","",""
"23.8.16.33","IPv4NumToStringClassC",0,0,"","","System","","","","","",""
"23.8.16.33","IPv4NumToString",0,0,"","","System","","","","","",""
"23.8.16.33","isIPv6String",0,0,"","","System","","","","","",""
"23.8.16.33","JSON_QUERY",0,0,"","","System","","","","","",""
"23.8.16.33","isIPv4String",0,0,"","","System","","","","","",""
"23.8.16.33","IPv4CIDRToRange",0,0,"","","System","","","","","",""
"23.8.16.33","IPv6CIDRToRange",0,0,"","","System","","","","","",""
"23.8.16.33","MACStringToNum",0,0,"","","System","","","","","",""
"23.8.16.33","cutIPv6",0,0,"","","System","","","","","",""
"23.8.16.33","radians",0,1,"","","System","","","","","",""
"23.8.16.33","ifNotFinite",0,0,"","","System","","","","","",""
"23.8.16.33","currentUser",0,0,"","","System","","","","","",""
"23.8.16.33","convertCharset",0,0,"","","System","","","","","",""
"23.8.16.33","extractTextFromHTML",0,0,"","","System","","","","","",""
"23.8.16.33","toIntervalQuarter",0,0,"","","System","","","","","",""
"23.8.16.33","multiSearchAny",0,0,"","","System","","","","","",""
"23.8.16.33","bitmapContains",0,0,"","","System","","","","","",""
"23.8.16.33","bitmapHasAny",0,0,"","","System","","","","","",""
"23.8.16.33","bitmapXor",0,0,"","","System","","","","","",""
"23.8.16.33","bitmapOr",0,0,"","","System","","","","","",""
"23.8.16.33","xxh3",0,0,"","","System","Calculates value of XXH3 64-bit hash function. Refer to https://github.com/Cyan4973/xxHash for detailed documentation.","","","","hash:

``` sql
SELECT xxh3('ClickHouse')
```

``` text

```
","Hash, Hash"
"23.8.16.33","bitmapAnd",0,0,"","","System","","","","","",""
"23.8.16.33","bitmapAndnotCardinality",0,0,"","","System","","","","","",""
"23.8.16.33","IPv6StringToNumOrDefault",0,0,"","","System","","","","","",""
"23.8.16.33","bitmapAndnot",0,0,"","","System","","","","","",""
